Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location,Neighborhood Census,Council Districts,County Boundary,Zip Codes
170076871,09/03/2017,04:46,09/03/2017,02:30,,,201,11A,Rape,112,E 6 ST and GRAND BL,KANSAS CITY,64106,PJ0611,CPD,N,1,SUS,B,M,25,N,"6 ST
and GRAND BL KANSAS CITY 64106",,,,
170005328,01/21/2017,17:43,01/21/2017,17:43,,,403,13A,Agg Assault - Domest,213,8300  E 55 ST,KANSAS CITY,64129,PJ4522,MPD,Y,2,SUS,B,M,59,Y,"8300 E 55 ST
KANSAS CITY 64129
(39.024155, -94.489295)",45,2,7,155
170066565,07/28/2017,08:53,07/28/2017,08:53,07/28/2017,09:14,121,09C,Justifiable Homicide,334,4300  CHESTNUT AV,KANSAS CITY,64130,PJ3515,EPD,N,1,VIC,B,M,31,Y,"4300 CHESTNUT AV
KANSAS CITY 64130
(39.048147, -94.551676)",177,3,7,157
170070582,08/12/2017,02:10,08/12/2017,02:10,,,402,13A,Agg Assault - Drive-,343,4600  E 37 TE,KANSAS CITY,64128,PJ3099,EPD,N,1,VIC,B,F,45,Y,"4600 E 37
TE KANSAS CITY 64128
(39.058401, -94.5301)",208,3,7,36
170098037,11/18/2017,11:30,11/18/2017,11:00,,,403,13A,Agg Assault - Domest,334,E 43 ST and KENSINGTON AV,KANSAS CITY,64128,PJ3454,EPD,Y,1,SUS,B,M,30,Y,"43 ST and KENSINGTON AV
KANSAS CITY 64128",,,,
170018068,03/13/2017,15:42,03/13/2017,15:42,,,801,13B,Non Aggravated Assau,423,300  NE 94 ST,KANSAS CITY,64155,PC0256,NPD,N,1,VIC,W,M,,N,"300 NE 94 ST
KANSAS CITY 64155
(39.263927, -94.577083)",220,5,4,82
170096880,11/14/2017,14:49,11/14/2017,14:48,,,401,13A,Aggravated Assault (,313,3400  INDEPENDENCE AV,KANSAS CITY,64127,PJ0688,EPD,U,1,VIC,W,M,40,Y,"3400 INDEPENDENCE AV
KANSAS CITY 64127
(39.105988, -94.54185)",215,3,7,70
170079342,09/11/2017,11:54,09/02/2017,14:00,,,401,13A,Aggravated Assault (,642,5900  NE RUSSELL RD,KANSAS CITY,64157,PC1261,SCP,Y,1,VIC,W,F,34,N,"5900 NE RUSSELL RD
KANSAS CITY 64157
(39.166141, -94.511385)",9,6,4,166
170107284,12/24/2017,23:36,12/24/2017,23:30,,,402,13A,Agg Assault - Drive-,341,2000  HARDESTY AV,KANSAS CITY,64126,PJ1807,EPD,U,5,VIC,W,M,32,Y,"2000 HARDESTY AV
KANSAS CITY 64126
(39.086521, -94.519741)",222,3,7,95
170013434,02/22/2017,21:56,02/22/2017,21:55,,,401,13A,Aggravated Assault (,544,9600  BOOTH AV,KANSAS CITY,64134,PJ6569,SPD,U,18,VIC,,,,Y,"9600 BOOTH AV
KANSAS CITY 64134
(38.949666, -94.490014)",195,2,7,143
170005270,01/21/2017,16:08,01/21/2017,16:08,,,401,13A,Aggravated Assault (,211,5700  MERSINGTON AV,KANSAS CITY,64130,PJ4597,MPD,U,1,SUS,U,U,,Y,"5700 MERSINGTON AV
KANSAS CITY 64130
(39.022382, -94.540411)",170,2,7,157
170030580,04/28/2017,16:46,04/28/2017,15:00,,,210,11B,Forcible Sodomy,533,800  W 101 TE,KANSAS CITY,64145,PJ6683,SPD,U,1,SUS,B,M,60,N,"800 W 101
TE KANSAS CITY 64145",,,,
170078584,09/08/2017,14:45,09/08/2017,14:45,,,802,13B,Non Agg Assault Dome,635,4100  N WHEELING AV,KANSAS CITY,64117,PC1230,SCP,U,1,VIC,B,F,27,N,"4100 N WHEELING AV
KANSAS CITY 64117
(39.168468, -94.509283)",9,6,4,166
170102900,12/07/2017,20:46,12/07/2017,20:46,,,802,13B,Non Agg Assault Dome,643,8800  NE 106 ST,KANSAS CITY,64157,PC0168,SCP,Y,1,VIC,W,M,34,N,"8800 NE 106 ST
KANSAS CITY 64157
(39.285258, -94.475846)",244,6,4,152
170072923,08/20/2017,15:15,08/20/2017,15:15,,,401,13A,Aggravated Assault (,322,E 23 ST and HARDESTY AV,KANSAS CITY,64127,PJ1894,EPD,N,2,SUS,B,M,20,Y,"23 ST and HARDESTY AV
KANSAS CITY 64127",,,,
170083906,09/26/2017,23:25,09/26/2017,23:00,,,802,13B,Non Agg Assault Dome,345,10600  E 42 ST,KANSAS CITY,64133,PJ3526,EPD,Y,1,VIC,B,M,25,N,"10600 E 42 ST
KANSAS CITY 64133
(39.046392, -94.45407)",173,3,7,37
170083094,09/24/2017,03:10,09/24/2017,03:10,,,801,13B,Non Aggravated Assau,133,W 42 ST and BROADWAY,KANSAS CITY,64116,PJ3306,CPD,N,1,VIC,W,M,,N,"42 ST
and BROADWAY KANSAS CITY 64116",,,,
170086903,10/07/2017,19:54,10/07/2017,19:54,,,801,13B,Non Aggravated Assau,113,1300  CHERRY ST,KANSAS CITY,64106,PJ1191,CPD,U,1,SUS,B,M,29,N,"1300 CHERRY ST
KANSAS CITY 64106
(39.097701, -94.576314)",5,4,7,75
170017124,03/09/2017,14:15,03/09/2017,14:15,,,802,13B,Non Agg Assault Dome,241,2300  E MEYER BL,KANSAS CITY,64132,PJ4990,MPD,Y,1,VIC,W,F,20,N,"2300 E MEYER
BL KANSAS CITY 64132
(39.007141, -94.559903)",49,2,7,151
170094457,11/05/2017,04:07,11/05/2017,03:57,,,801,13B,Non Aggravated Assau,112,900  BALTIMORE AV,KANSAS CITY,64105,PJ0860,CPD,U,1,VIC,W,F,20,N,"900 BALTIMORE AV
KANSAS CITY 64105
(39.103347, -94.584171)",5,4,7,72
170104975,12/15/2017,20:03,12/15/2017,20:03,,,801,13B,Non Aggravated Assau,331,3900  E 31 ST,KANSAS CITY,64130,PJ2510,EPD,U,1,VIC,B,M,60,N,"3900 E 31 ST
KANSAS CITY 64130
(39.069357, -94.537424)",115,3,7,36
170062323,07/16/2017,12:24,07/16/2017,12:15,,,802,13B,Non Agg Assault Dome,535,14500  S US 71 HWY WEST FRONT RD,KANSAS CITY,64146,PJ7443,SPD,Y,2,SUS,W,F,22,N,"14500 S US 71 HWY WEST FRONT RD
KANSAS CITY 64146",,,,
170096710,11/13/2017,21:54,11/13/2017,21:54,,,401,13A,Aggravated Assault (,211,5000  SOUTH BENTON AV,KANSAS CITY,64130,PJ4065,MPD,N,1,VIC,B,M,30,Y,"5000 SOUTH BENTON AV
KANSAS CITY 64130
(39.035303, -94.551196)",175,3,7,157
170106435,12/21/2017,10:37,12/21/2017,10:37,,,802,13B,Non Agg Assault Dome,344,6400  E 35 ST,KANSAS CITY,64130,PJ2852,EPD,Y,1,SUS,B,M,21,N,"6400 E 35 ST
KANSAS CITY 64130
(39.061342, -94.510347)",211,3,7,155
170014819,02/28/2017,18:42,02/28/2017,17:30,02/28/2017,18:00,201,11A,Rape,122,1100  WOODLAND AV,KANSAS CITY,64109,PJ1056,CPD,U,1,VIC,B,F,29,N,"1100 WOODLAND AV
KANSAS CITY 64109",,,,
170100465,11/28/2017,15:01,11/28/2017,14:56,,,101,09A,HOMICIDE/Non Neglige,121,INDEPENDENCE BL and WOODLAND AV,KANSAS CITY,99999,PJ0534,CPD,U,1,SUS,B,M,,N,"INDEPENDENCE BL
KANSAS CITY 99999",,,,
170051228,06/07/2017,10:07,06/07/2017,10:07,,,802,13B,Non Agg Assault Dome,122,800  WABASH AV,KANSAS CITY,64106,PJ0849,CPD,Y,1,VIC,W,F,31,N,"800 WABASH AV
KANSAS CITY 64106
(39.103563, -94.552486)",109,3,7,70
170066248,07/27/2017,13:12,07/27/2017,13:12,,,401,13A,Aggravated Assault (,342,BLUE RIDGE CT and I 70 HW,KANSAS CITY,64129,PJ3163,EPD,N,1,VIC,W,M,45,Y,"70 HW
KANSAS CITY 64129",,,,
170014924,03/01/2017,09:24,03/01/2017,09:24,,,403,13A,Agg Assault - Domest,321,CLEVELAND AV and E TRUMAN RD,KANSAS CITY,64127,PJ1376,EPD,Y,1,VIC,B,F,35,N,"E CLEVELAND AV
KANSAS CITY 64127",,,,
170066373,07/27/2017,20:00,07/27/2017,20:00,,,801,13B,Non Aggravated Assau,543,6800  LONGVIEW RD,KANSAS CITY,64134,PJ7220,SPD,U,1,VIC,B,M,46,N,"6800 LONGVIEW RD
KANSAS CITY 64134
(38.915469, -94.512512)",190,1,7,143
170094834,11/06/2017,16:55,11/06/2017,16:55,,,401,13A,Aggravated Assault (,111,400  DELAWARE ST,KANSAS CITY,64111,PJ0499,CPD,N,1,VIC,W,M,23,N,"400 DELAWARE ST
KANSAS CITY 64111
(39.108935, -94.584374)",71,4,7,72
170101645,12/03/2017,09:52,12/03/2017,09:45,,,802,13B,Non Agg Assault Dome,535,14500  S US 71 HWY WEST FRONT RD,KANSAS CITY,64147,PJ7443,SPD,U,1,SUS,B,M,23,N,"14500 S US 71 HWY WEST FRONT RD
KANSAS CITY 64147",,,,
170097933,11/17/2017,22:43,11/17/2017,22:43,,,401,13A,Aggravated Assault (,324,E 25 ST and SPRUCE AV,KANSAS CITY,64130,PJ2047,EPD,U,2,VIC,B,M,61,Y,"25 ST and SPRUCE AV
KANSAS CITY 64130",,,,
170032199,05/04/2017,21:10,04/04/2017,00:01,,,1750,11D,Sex Off Fondle - mol,222,5300  HIGHLAND AV,KANSAS CITY,64130,PJ4278,MPD,U,1,VIC,B,F,,N,"5300 HIGHLAND AV
KANSAS CITY 64130
(39.030371, -94.565483)",58,2,7,165
170095147,11/07/2017,17:30,11/07/2017,17:29,,,401,13A,Aggravated Assault (,233,8200  FOREST AV,KANSAS CITY,64130,PJ5999,MPD,N,2,VIC,B,M,19,Y,"8200 FOREST AV
KANSAS CITY 64130
(38.978564, -94.575746)",205,2,7,163
170097930,11/17/2017,23:24,11/17/2017,23:24,,,402,13A,Agg Assault - Drive-,142,3700  WAYNE AV,KANSAS CITY,64109,PJ3016,CPD,U,1,SUS,U,U,,Y,"3700 WAYNE AV
KANSAS CITY 64109
(39.059403, -94.564993)",78,3,7,19
170097754,11/17/2017,12:00,11/17/2017,11:20,,,401,13A,Aggravated Assault (,315,100  TOPPING AV,KANSAS CITY,64123,PJ0364,EPD,N,2,SUS,W,F,30,Y,"100 TOPPING AV
KANSAS CITY 64123
(39.112289, -94.514051)",192,4,7,76
170057486,06/29/2017,01:15,06/29/2017,01:12,,,403,13A,Agg Assault - Domest,412,5800  N MADISON AV,KANSAS CITY,64127,PC0632,NPD,Y,1,VIC,B,F,30,N,"5800 N MADISON AV
KANSAS CITY 64127
(39.201242, -94.591079)",209,5,4,154
170062478,07/17/2017,03:34,07/17/2017,03:34,,,401,13A,Aggravated Assault (,114,3100  ROANOKE RD,KANSAS CITY,64111,PJ2565,CPD,U,1,SUS,W,F,,Y,"3100 ROANOKE RD
KANSAS CITY 64111
(39.071773, -94.605709)",232,4,7,50
170004953,01/20/2017,12:17,01/20/2017,12:13,,,403,13A,Agg Assault - Domest,342,8900  E US 40 HW,KANSAS CITY,64129,PJ2738,EPD,Y,1,SUS,W,F,19,N,"8900 E US
HW KANSAS CITY 64129",,,,
170028714,04/21/2017,18:17,04/21/2017,18:17,,,831,13C,Intimidation,143,4300  CAMPBELL ST,KANSAS CITY,64111,PJ3477,CPD,U,1,SUS,B,M,29,N,"4300 CAMPBELL ST
KANSAS CITY 64111
(39.048835, -94.574916)",191,4,7,165
170057168,06/27/2017,23:48,06/27/2017,23:40,,,401,13A,Aggravated Assault (,334,4300  CLEVELAND AV,KANSAS CITY,64128,PJ3533,EPD,N,9,VIC,B,M,22,Y,"4300 CLEVELAND AV
KANSAS CITY 64128",,,,
170088962,10/15/2017,18:04,10/15/2017,18:04,,,401,13A,Aggravated Assault (,311,N CHOUTEAU TR and E FRONT ST,KANSAS CITY,64120,PJ0033,EPD,U,1,VIC,W,M,60,N,"N E CHOUTEAU TR
KANSAS CITY 64120",,,,
170105291,12/17/2017,02:59,12/17/2017,02:59,,,401,13A,Aggravated Assault (,314,3700  ROBERTS ST,KANSAS CITY,64124,PJ0586,EPD,N,1,VIC,B,M,18,Y,"3700 ROBERTS ST
KANSAS CITY 64124
(39.106747, -94.537334)",202,4,7,70
170079202,09/10/2017,23:19,09/10/2017,23:05,,,403,13A,Agg Assault - Domest,122,2100  E 10 ST,KANSAS CITY,64127,PJ0999,CPD,Y,1,VIC,B,M,58,N,"2100 E 10 ST
KANSAS CITY 64127
(39.101448, -94.557067)",100,3,7,95
170044045,05/11/2017,20:20,05/10/2017,23:43,,,801,13B,Non Aggravated Assau,242,7400  WALROND AV,KANSAS CITY,64134,PJ5644,MPD,N,1,VIC,B,F,20,N,"7400 WALROND AV
KANSAS CITY 64134
(38.992134, -94.55019)",131,2,7,151
170028820,04/22/2017,03:13,04/22/2017,03:00,,,801,13B,Non Aggravated Assau,,BLUE PARKWAY  and  I435,KANSAS CITY,64129,,,U,1,SUS,B,F,23,N,"I435 KANSAS
CITY 64129",,,,
170057954,06/30/2017,19:15,05/31/2017,12:00,06/30/2017,12:00,831,13C,Intimidation,641,6300  N COLORADO AV,KANSAS CITY,64119,PC0591,SCP,N,1,SUS,W,F,73,N,"6300 N COLORADO AV
KANSAS CITY 64119
(39.208337, -94.516914)",187,6,4,135
170003444,01/14/2017,13:53,01/14/2017,13:53,,,801,13B,Non Aggravated Assau,241,6300  SWOPE PK,KANSAS CITY,64132,PJ4994,MPD,N,1,SUS,B,F,43,N,"6300 SWOPE PK
KANSAS CITY 64132
(39.011667, -94.542344)",168,2,7,151
170103952,12/12/2017,02:52,12/12/2017,02:52,,,401,13A,Aggravated Assault (,332,3700  BALES AV,KANSAS CITY,64128,PJ3038,EPD,U,6,VIC,B,F,,Y,"3700 BALES AV
KANSAS CITY 64128
(39.058498, -94.543043)",43,3,7,36
170011178,02/14/2017,11:13,12/30/2016,15:45,02/13/2017,21:30,831,13C,Intimidation,531,11900  BLUE RIDGE,KANSAS CITY,64030,PJ6588,SPD,U,1,VIC,B,M,35,N,"11900 BLUE RIDGE
KANSAS CITY 64030
(38.907899, -94.524328)",,,7,148
170079225,09/11/2017,01:17,09/11/2017,01:05,,,401,13A,Aggravated Assault (,345,5000  HAWTHORNE AV,KANSAS CITY,64123,PJ4172,EPD,U,1,SUS,U,U,,Y,"5000 HAWTHORNE AV
KANSAS CITY 64123
(39.032282, -94.463363)",165,3,7,37
170058815,07/03/2017,22:54,07/03/2017,22:54,,,401,13A,Aggravated Assault (,242,6800  INDIANA AV,KANSAS CITY,64131,PJ5265,MPD,U,4,VIC,B,F,70,Y,"6800 INDIANA AV
KANSAS CITY 64131
(39.00304, -94.547323)",72,2,7,151
170051713,06/08/2017,22:29,06/08/2017,22:29,,,802,13B,Non Agg Assault Dome,232,7300  FOREST AV,KANSAS CITY,64130,PJ5535,MPD,Y,2,SUS,B,M,26,N,"7300 FOREST AV
KANSAS CITY 64130
(38.99492, -94.574352)",98,2,7,163
170024322,04/06/2017,03:02,04/06/2017,03:01,,,801,13B,Non Aggravated Assau,415,7900  N OAK TR,KANSAS CITY,64118,PC0412,NPD,N,1,VIC,W,F,36,N,"7900 N OAK TR
KANSAS CITY 64118
(39.237386, -94.576019)",243,6,4,154
170047925,05/25/2017,21:00,05/25/2017,21:00,,,401,13A,Aggravated Assault (,543,11800  FREMONT AV,KANSAS CITY,64134,PJ7309,SPD,U,1,SUS,W,M,55,N,"11800 FREMONT AV
KANSAS CITY 64134
(38.910231, -94.516464)",151,1,7,143
170083104,09/24/2017,04:30,09/24/2017,03:30,,,801,13B,Non Aggravated Assau,132,MILL ST and WESTPORT RD,KANSAS CITY,64111,PJ3218,CPD,U,1,SUS,B,M,,N,"MILL ST
KANSAS CITY 64111",,,,
170067908,08/02/2017,11:31,08/02/2017,09:00,,,831,13C,Intimidation,143,4000  TROOST AV,KANSAS CITY,64110,PJ3231,CPD,U,1,VIC,B,F,32,N,"4000 TROOST AV
KANSAS CITY 64110
(39.054201, -94.572223)",204,3,7,165
170020493,03/22/2017,18:12,03/22/2017,18:12,,,1750,11D,Sex Off Fondle - mol,222,2000  E 47 TE,KANSAS CITY,64130,PJ3854,MPD,U,1,SUS,U,U,,N,"2000 E 47
TE KANSAS CITY 64130
(39.040023, -94.560344)",58,3,7,157
170021397,03/26/2017,06:37,03/26/2017,06:37,,,801,13B,Non Aggravated Assau,121,300  WOODLAND AV,KANSAS CITY,64124,PJ0385,CPD,N,1,VIC,B,F,33,N,"300 WOODLAND AV
KANSAS CITY 64124",,,,
170017399,03/10/2017,17:30,03/10/2017,17:30,,,1750,11D,Sex Off Fondle - mol,222,2300  SWOPE PKWY,KANSAS CITY,64130,PJ3862,MPD,N,1,VIC,W,M,33,N,"2300 SWOPE PKWY
KANSAS CITY 64130
(39.040378, -94.557676)",58,3,7,157
170085885,10/04/2017,11:00,09/19/2017,08:00,09/26/2017,16:00,1750,11D,Sex Off Fondle - mol,345,5100  RAYTOWN RD,KANSAS CITY,64133,PJ4290,EPD,U,1,SUS,W,M,,N,"5100 RAYTOWN RD
KANSAS CITY 64133
(39.030638, -94.470597)",165,3,7,37
170081673,09/19/2017,11:18,09/19/2017,11:18,,,801,13B,Non Aggravated Assau,144,EMANUEL CLEAVER II BL and PASEO,KANSAS CITY,64130,PJ3729,CPD,N,1,SUS,B,M,,N,"EMANUEL CLEAVER II BL
KANSAS CITY 64130",,,,
170003589,01/15/2017,11:28,01/15/2017,11:15,,,801,13B,Non Aggravated Assau,131,3400  WYOMING ST,KANSAS CITY,64111,PJ2762,CPD,U,1,SUS,B,F,24,N,"3400 WYOMING ST
KANSAS CITY 64111
(39.065514, -94.604094)",232,4,7,50
170007858,01/03/2017,15:15,01/01/2016,00:01,12/31/2016,00:01,210,11B,Forcible Sodomy,112,1100  LOCUST ST,KANSAS CITY,64106,PJ1029,CPD,U,1,SUS,W,F,33,N,"1100 LOCUST ST
KANSAS CITY 64106
(39.10091, -94.577328)",5,4,7,75
170083484,09/25/2017,15:33,09/25/2017,15:33,,,801,13B,Non Aggravated Assau,212,6900  EASTWOOD TR,KANSAS CITY,64129,PJ4182,MPD,U,1,VIC,B,F,25,N,"6900 EASTWOOD TR
KANSAS CITY 64129
(39.030846, -94.503996)",20,2,7,155
170067060,07/30/2017,13:42,07/28/2016,07:00,07/30/2017,13:14,403,13A,Agg Assault - Domest,414,7800  NW ROANRIDGE RD,KANSAS CITY,64111,PP0402,NPD,Y,1,VIC,W,F,47,N,"7800 NW ROANRIDGE RD
KANSAS CITY 64111
(39.235478, -94.656953)",144,5,3,66
170054862,06/19/2017,23:38,06/19/2017,23:08,06/19/2017,23:10,801,13B,Non Aggravated Assau,331,E 29 ST and WALROND AV,KANSAS CITY,64128,PJ2387,EPD,N,2,VIC,B,F,,N,"29 ST and WALROND AV
KANSAS CITY 64128",,,,
170082486,09/21/2017,20:57,09/21/2017,20:57,,,802,13B,Non Agg Assault Dome,213,5100  BOOTH AV,KANSAS CITY,64129,PJ4368,MPD,N,2,SUS,W,M,,N,"5100 BOOTH AV
KANSAS CITY 64129
(39.031227, -94.485771)",19,3,7,155
170098848,11/21/2017,15:59,11/21/2017,15:30,,,401,13A,Aggravated Assault (,324,E 24 ST and HARDESTY AV,KANSAS CITY,64127,PJ1985,EPD,U,1,VIC,B,M,18,Y,"24 ST and HARDESTY AV
KANSAS CITY 64127",,,,
170080983,09/17/2017,01:13,09/17/2017,01:00,,,802,13B,Non Agg Assault Dome,644,8600  NE 112 ST,KANSAS CITY,64157,PC0118,SCP,Y,1,SUS,W,M,34,N,"8600 NE 112 ST
KANSAS CITY 64157
(39.29654, -94.477303)",244,6,4,152
170032176,05/04/2017,19:41,05/04/2017,19:41,,,401,13A,Aggravated Assault (,132,3800  BROADWAY BL,KANSAS CITY,64110,PJ3045,CPD,U,1,SUS,W,M,,N,"3800 BROADWAY
BL KANSAS CITY 64110",,,,
170010443,02/11/2017,10:52,02/11/2017,10:52,,,401,13A,Aggravated Assault (,331,E 31 ST and INDIANA AV,KANSAS CITY,64126,PJ2499,EPD,U,3,SUS,B,M,20,Y,"31 ST and INDIANA AV
KANSAS CITY 64126
(39.069548, -94.543635)",77,3,7,36
170106427,12/21/2017,10:09,12/21/2017,08:30,,,802,13B,Non Agg Assault Dome,313,600  BENTON BL,KANSAS CITY,64124,PJ0684,EPD,Y,1,SUS,B,M,58,N,"600 BENTON
BL KANSAS CITY 64124
(39.10605, -94.544086)",109,3,7,70
170043669,05/10/2017,13:49,05/10/2017,13:49,,,403,13A,Agg Assault - Domest,211,4200  E 53 TE,KANSAS CITY,64130,PJ4382,MPD,U,1,SUS,B,F,40,N,"4200 E 53
TE KANSAS CITY 64130
(39.029475, -94.536261)",170,2,7,157
170095418,11/08/2017,17:40,11/08/2017,16:30,,,802,13B,Non Agg Assault Dome,121,700  PASEO,KANSAS CITY,64124,PJ0756,CPD,Y,1,SUS,B,M,53,N,"700 PASEO
KANSAS CITY 64124
(39.105286, -94.563725)",183,3,7,75
170008816,02/04/2017,18:38,02/04/2017,18:38,,,401,13A,Aggravated Assault (,234,1200  E 89 ST,KANSAS CITY,64131,PJ6197,MPD,U,2,SUS,B,M,18,Y,"1200 E 89 ST
KANSAS CITY 64131
(38.966093, -94.57409)",81,2,7,163
170000301,01/02/2017,09:44,12/31/2016,21:30,,,802,13B,Non Agg Assault Dome,223,E 59 ST and PARK AV,KANSAS CITY,64130,PJ4648,MPD,Y,1,VIC,B,M,26,N,"59 ST and PARK AV
KANSAS CITY 64130
(39.196469, -94.50475)",,,4,135
170054517,06/18/2017,22:22,06/18/2017,22:22,,,402,13A,Agg Assault - Drive-,332,3200  AGNES AV,KANSAS CITY,64128,PJ2660,EPD,U,3,VIC,B,M,,Y,"3200 AGNES AV
KANSAS CITY 64128
(39.067888, -94.548323)",67,3,7,36
170002220,01/09/2017,20:29,01/09/2017,20:24,,,401,13A,Aggravated Assault (,141,3400  TROOST AV,KANSAS CITY,64109,PJ2776,CPD,U,1,VIC,W,M,32,Y,"3400 TROOST AV
KANSAS CITY 64109
(39.064783, -94.571638)",123,3,7,19
170107014,12/23/2017,19:47,12/23/2017,19:46,,,801,13B,Non Aggravated Assau,131,3100  MAIN ST,KANSAS CITY,64110,PJ2497,CPD,U,1,SUS,B,F,,N,"3100 MAIN ST
KANSAS CITY 64110
(39.070827, -94.58533)",2,4,7,50
170047758,05/25/2017,09:59,05/25/2017,09:45,,,802,13B,Non Agg Assault Dome,311,4400  SCARRITT AV,KANSAS CITY,64123,PJ0234,EPD,Y,2,VIC,A,F,24,N,"4400 SCARRITT AV
KANSAS CITY 64123
(39.11496, -94.530081)",174,4,7,76
170079367,09/11/2017,14:13,09/11/2017,14:13,,,403,13A,Agg Assault - Domest,242,5400  MANCHESTER AVE,KANSAS CITY,64132,PJ5702,MPD,Y,1,SUS,B,M,27,Y,"5400 MANCHESTER AVE
KANSAS CITY 64132",,,,
170018156,03/13/2017,22:16,03/13/2017,22:16,,,801,13B,Non Aggravated Assau,331,2700  E LINWOOD BL,KANSAS CITY,64128,PJ2577,EPD,U,1,SUS,B,F,23,N,"2700 E LINWOOD
BL KANSAS CITY 64128
(39.068003, -94.551591)",67,3,7,36
170020085,03/21/2017,11:52,03/21/2017,11:52,,,802,13B,Non Agg Assault Dome,323,2300  BENTON BL,KANSAS CITY,64127,PJ1922,EPD,Y,3,SUS,B,F,79,N,"2300 BENTON
BL KANSAS CITY 64127
(39.084482, -94.548669)",233,3,7,95
170050551,06/04/2017,19:15,06/04/2017,18:45,,,801,13B,Non Aggravated Assau,643,2000  NE PARVIN RD,KANSAS CITY,64117,PC1228,SCP,U,1,VIC,W,M,18,N,"2000 NE PARVIN RD
KANSAS CITY 64117",,,,
170087043,10/08/2017,13:14,10/08/2017,13:14,,,802,13B,Non Agg Assault Dome,125,3400  GARFIELD AV,KANSAS CITY,64109,PJ2794,CPD,Y,1,VIC,B,F,20,N,"3400 GARFIELD AV
KANSAS CITY 64109
(39.064469, -94.558916)",26,3,7,19
170067789,08/02/2017,00:43,08/02/2017,00:33,,,401,13A,Aggravated Assault (,143,E 43 ST and TRACY AV,KANSAS CITY,63108,PJ3406,CPD,U,1,VIC,W,M,35,N,"43 ST and TRACY AV
KANSAS CITY 63108",,,,
170083793,09/26/2017,15:12,09/26/2017,02:00,,,802,13B,Non Agg Assault Dome,412,400  NW 66 TE,KANSAS CITY,64118,PC0599,NPD,Y,1,VIC,W,F,21,N,"400 NW 66
TE KANSAS CITY 64118
(39.216564, -94.587883)",225,5,4,154
170066398,07/27/2017,22:27,07/27/2017,21:30,,,2661,100,Kidnapping/Abduction,232,6600  PASEO,KANSAS CITY,64131,PJ5133,MPD,N,2,SUS,B,M,20,Y,"6600 PASEO
KANSAS CITY 64131
(39.008139, -94.567612)",96,2,7,163
170018425,03/14/2017,21:21,03/14/2017,19:55,03/14/2017,20:00,210,11B,Forcible Sodomy,242,8500  OLDHAM RD,KANSAS CITY,64138,PJ6158,MPD,U,1,SUS,B,M,,N,"8500 OLDHAM RD
KANSAS CITY 64138
(38.969998, -94.5009)",181,2,7,98
170000723,01/03/2017,21:01,01/01/2016,00:01,,,1750,11D,Sex Off Fondle - mol,112,10700  N LAUREL AV,KANSAS CITY,64157,PC0159,SCP,U,1,VIC,W,F,,N,"10700 N LAUREL AV
KANSAS CITY 64157
(39.286281, -94.469229)",244,6,4,152
170021508,03/26/2017,17:43,03/26/2017,17:40,,,401,13A,Aggravated Assault (,543,11300  CRYSTAL AV,KANSAS CITY,99999,PJ7178,SPD,U,2,SUS,B,F,22,Y,"11300 CRYSTAL AV
KANSAS CITY 99999
(38.917315, -94.505856)",190,1,7,143
170048372,05/27/2017,15:30,05/27/2017,15:30,,,802,13B,Non Agg Assault Dome,242,7900  BROOKLYN AV,KANSAS CITY,64131,PJ5893,MPD,Y,2,VIC,B,F,44,N,"7900 BROOKLYN AV
KANSAS CITY 64131
(38.983679, -94.562316)",205,2,7,151
170090884,10/22/2017,21:49,10/22/2017,21:49,,,802,13B,Non Agg Assault Dome,631,400  NE 45 ST,KANSAS CITY,64119,PC1091,SCP,Y,1,VIC,W,M,,N,"400 NE 45 ST
KANSAS CITY 64119
(39.174332, -94.576166)",92,4,4,167
170070529,08/11/2017,20:31,08/11/2017,20:31,,,403,13A,Agg Assault - Domest,226,5200  BROOKWOOD AV,KANSAS CITY,64130,PJ4193,MPD,Y,1,VIC,B,F,39,N,"5200 BROOKWOOD AV
KANSAS CITY 64130
(39.032256, -94.563909)",58,2,7,157
170008662,02/04/2017,02:20,02/04/2017,02:20,,,801,13B,Non Aggravated Assau,113,E 14 ST and MAIN ST,KANSAS CITY,64106,PJ1170,CPD,N,1,ARR,W,M,31,N,"14 ST and MAIN ST
KANSAS CITY 64106",,,,
170062338,07/16/2017,14:09,07/16/2017,12:30,,,403,13A,Agg Assault - Domest,322,1500  LAWN AV,KANSAS CITY,64127,PJ1432,EPD,Y,1,SUS,B,M,44,N,"1500 LAWN AV
KANSAS CITY 64127
(39.094222, -94.527776)",17,3,7,95
170050563,06/04/2017,20:20,06/04/2017,20:20,,,802,13B,Non Agg Assault Dome,332,3600  CLEVELAND AV,KANSAS CITY,64128,PJ2967,EPD,U,2,SUS,B,M,,N,"3600 CLEVELAND AV
KANSAS CITY 64128
(39.060292, -94.539475)",133,3,7,36
170003010,01/12/2017,14:26,01/12/2017,14:20,,,802,13B,Non Agg Assault Dome,543,7500  E 112 ST,KANSAS CITY,64134,PJ7025,SPD,U,1,SUS,U,F,44,N,"7500 E 112 ST
KANSAS CITY 64134
(38.922643, -94.503211)",190,1,7,143
