Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
150062121,09/01/2015 12:00:00 AM,12:32,09/01/2015 12:00:00 AM,10:30,09/01/2015 12:00:00 AM,11:45,702,240,Auto Theft,311,N GLADSTONE BL and N WALROND AV,KANSAS CITY,64124,PJ0200,EPD,U,1,SUS,U,U,,N,"N N GLADSTONE KANSAS CITY, BL 64124
(39.1084, -94.5516)",135,3,7,70
150051619,07/24/2015 12:00:00 AM,12:47,07/24/2015 12:00:00 AM,12:47,,,799,,Auto Theft Outside S,344,OZARK RD and RAYTOWN RD,KANSAS CITY,64129,PJ3667,EPD,N,1,VIC,U,U,,N,"OZARK KANSAS CITY, RD 64129
(39.0435, -94.4861)",19,3,7,155
150004703,01/21/2015 12:00:00 AM,0:30,01/20/2015 12:00:00 AM,23:30,,,702,240,Auto Theft,121,BROOKLYN AV and INDEPENDENCE AV,KANSAS CITY,99999,PJ0569,CPD,U,1,SUS,B,M,18,N,"BROOKLYN KANSAS CITY, AV 99999
(39.1065, -94.5557)",135,3,7,70
150052968,07/29/2015 12:00:00 AM,17:47,07/28/2015 12:00:00 AM,17:30,07/29/2015 12:00:00 AM,16:00,702,240,Auto Theft,644,N AGNES AV and NE COOKINGHAM DR,KANSAS CITY,64155,PC0033,SCP,U,1,SUS,U,U,,N,"N AGNES AV KANSAS CITY, NE 64155
(39.3035, -94.543)",244,6,4,126
150053764,08/01/2015 12:00:00 AM,12:40,08/01/2015 12:00:00 AM,12:40,,,799,,Auto Theft Outside S,344,OZARK RD and RAYTOWN RD,KANSAS CITY,64132,PJ3667,EPD,U,1,VIC,U,M,,N,"OZARK KANSAS CITY, RD 64132
(39.0435, -94.4861)",19,3,7,155
150093992,12/31/2015 12:00:00 AM,13:15,12/22/2015 12:00:00 AM,21:30,12/23/2015 12:00:00 AM,13:30,702,240,Auto Theft,131,W ARMOUR BL and CENTRAL ST,KANSAS CITY,64111,PJ2749,CPD,U,1,SUS,U,U,,N,"W ARMOUR KANSAS CITY, BL 64111
(39.0639, -94.5891)",32,4,7,50
150059270,08/21/2015 12:00:00 AM,17:44,08/21/2015 12:00:00 AM,17:44,,,799,,Auto Theft Outside S,131,VALENTINE RD and WYOMING ST,KANSAS CITY,64111,PJ2957,CPD,U,2,VIC,,,,N,"VALENTINE KANSAS CITY, RD 64111
(39.0586, -94.6037)",232,4,7,50
150066582,09/17/2015 12:00:00 AM,16:00,09/16/2015 12:00:00 AM,15:00,09/17/2015 12:00:00 AM,9:00,702,240,Auto Theft,242,BRUCE R WATKINS DR and E GREGORY BL,KANSAS CITY,64132,PJ5548,MPD,U,1,SUS,U,U,,N,"E BRUCE R WATKINS BL KANSAS CITY, DR 64132
(38.998, -94.556)",131,2,7,151
150082003,11/13/2015 12:00:00 AM,7:03,11/13/2015 12:00:00 AM,7:03,,,799,,Auto Theft Outside S,234,BLUE RIVER RD and GRANDVIEW RD,KANSAS CITY,64131,PJ6356,MPD,U,1,SUS,U,U,,N,"BLUE RIVER KANSAS CITY, RD 64131
(38.9623, -94.5563)",113,2,7,151
150045763,07/03/2015 12:00:00 AM,13:15,07/03/2015 12:00:00 AM,13:05,,,799,,Auto Theft Outside S,344,SKILES AV and SNI-A-BAR TE,KANSAS CITY,64129,PJ4067,EPD,U,2,SUS,W,F,,N,"SKILES A-BAR TE KANSAS CITY, AV 64129
(39.0331, -94.4902)",19,3,7,155
150000474,01/02/2015 12:00:00 AM,22:09,01/02/2015 12:00:00 AM,22:00,,,799,,Auto Theft Outside S,344,OZARK RD and RAYTOWN RD,KANSAS CITY,64133,PJ3667,EPD,U,1,SUS,U,U,,N,"OZARK KANSAS CITY, RD 64133
(39.0435, -94.4861)",19,3,7,155
150014396,03/01/2015 12:00:00 AM,17:55,02/28/2015 12:00:00 AM,21:30,02/28/2015 12:00:00 AM,22:00,702,240,Auto Theft,343,E LINWOOD BL and POPLAR AV,KANSAS CITY,64128,PJ2614,EPD,U,1,SUS,U,U,,N,"E LINWOOD KANSAS CITY, BL 64128
(39.0672, -94.5268)",122,3,7,36
150026383,04/19/2015 12:00:00 AM,20:11,04/19/2015 12:00:00 AM,20:11,,,702,240,Auto Theft,111,3RD ST and LOCUST ST,KANSAS CITY,64106,PJ0357,CPD,U,1,VIC,W,M,33,N,"3RD KANSAS CITY, ST 64106
(39.1108, -94.5786)",71,4,7,75
150055035,08/06/2015 12:00:00 AM,7:35,08/06/2015 12:00:00 AM,7:34,,,702,240,Auto Theft,115,GRAND AV and E PERSHING RD,KANSAS CITY,99999,PJ1892,CPD,U,1,SUS,U,U,,N,"E GRAND KANSAS CITY, AV 99999
(39.084, -94.5817)",97,4,7,92
150006799,01/29/2015 12:00:00 AM,0:23,01/29/2015 12:00:00 AM,0:23,,,702,240,Auto Theft,311,BELLEFONTAINE AV and LEXINGTON AV,KANSAS CITY,64124,PJ0372,EPD,U,2,SUS,B,F,,N,"BELLEFONTAINE KANSAS CITY, AV 64124
(39.1109, -94.5467)",202,4,7,70
150055035,08/06/2015 12:00:00 AM,7:35,08/06/2015 12:00:00 AM,7:34,,,702,240,Auto Theft,115,GRAND AV and E PERSHING RD,KANSAS CITY,99999,PJ1892,CPD,U,1,VIC,W,M,49,N,"E GRAND KANSAS CITY, AV 99999
(39.084, -94.5817)",97,4,7,92
150010452,02/12/2015 12:00:00 AM,17:43,02/12/2015 12:00:00 AM,17:40,,,702,240,Auto Theft,633,N ANTIOCH RD and NE VIVION RD,KANSAS CITY,64118,PC0844,SCP,U,1,SUS,W,M,20,N,"N ANTIOCH RD KANSAS CITY, NE 64118
(39.1863, -94.5488)",89,6,4,135
150053979,08/02/2015 12:00:00 AM,9:37,07/31/2015 12:00:00 AM,16:00,08/02/2015 12:00:00 AM,9:20,702,240,Auto Theft,642,8109 1 and 2 N OAK TF,KANSAS CITY,64155,PC0398,SCP,N,1,SUS,U,U,,N,"8109 1 N
OAK TF KANSAS CITY 64155
(39.2536, -94.5726)",30,6,4,82
150055343,08/07/2015 12:00:00 AM,11:33,08/06/2015 12:00:00 AM,6:30,08/07/2015 12:00:00 AM,9:00,702,240,Auto Theft,125,BRUCE R WATKINS DR and E LINWOOD BL,KANSAS CITY,64109,PJ2555,CPD,U,1,VIC,W,F,29,N,"E BRUCE R WATKINS BL KANSAS CITY, DR 64109
(39.0684, -94.561)",26,3,7,19
150023244,04/06/2015 12:00:00 AM,23:27,04/06/2015 12:00:00 AM,23:27,,,799,,Auto Theft Outside S,331,AGNES AV and E LINWOOD BL,KANSAS CITY,64127,PJ2579,EPD,U,2,VIC,,,,N,"E AGNES BL KANSAS CITY, AV 64127
(39.0679, -94.5483)",77,3,7,36
150066331,09/16/2015 12:00:00 AM,15:57,09/16/2015 12:00:00 AM,15:57,,,799,,Auto Theft Outside S,312,BENNINGTON AV and ST JOHN AV,KANSAS CITY,64124,PJ0252,EPD,N,3,SUS,W,F,21,N,"BENNINGTON KANSAS CITY, AV 64124
(39.112, -94.5051)",53,4,7,144
150006095,01/26/2015 12:00:00 AM,20:25,01/26/2015 12:00:00 AM,3:00,01/26/2015 12:00:00 AM,20:25,702,240,Auto Theft,635,N AGNES AV and NICHOLSON AV,KANSAS CITY,64123,PJ0091,EPD,U,1,VIC,,,,N,"N AGNES KANSAS CITY, AV 64123
(39.1242, -94.5454)",176,4,7,144
150070448,10/01/2015 12:00:00 AM,10:16,09/30/2015 12:00:00 AM,22:30,10/01/2015 12:00:00 AM,9:30,702,240,Auto Theft,131,W ARMOUR BL and WYANDOTTE ST,KANSAS CITY,64111,PJ2751,CPD,U,1,VIC,W,M,24,N,"W ARMOUR KANSAS CITY, BL 64111
(39.0639, -94.588)",2,4,7,50
150064872,09/11/2015 12:00:00 AM,12:33,09/10/2015 12:00:00 AM,20:00,09/11/2015 12:00:00 AM,11:00,702,240,Auto Theft,121,GARFIELD AV and LEXINGTON AV,KANSAS CITY,64106,PJ0349,CPD,U,1,VIC,B,M,54,N,"GARFIELD KANSAS CITY, AV 64106
(39.1111, -94.5569)",135,3,7,70
150005959,01/25/2015 12:00:00 AM,20:29,01/25/2015 12:00:00 AM,0:01,01/25/2015 12:00:00 AM,15:00,702,240,Auto Theft,134,E EMANUEL CLEAVER II BL and OAK ST,KANSAS CITY,64111,PJ3653,CPD,U,1,VIC,W,F,21,N,"E EMANUEL CLEAVER BL KANSAS CITY, II 64111
(39.0421, -94.5823)",216,4,7,44
150000073,01/01/2015 12:00:00 AM,8:08,01/01/2015 12:00:00 AM,8:08,,,702,240,Auto Theft,415,NW BARRY RD and N LINE CREEK PK,KANSAS CITY,64151,PP0391,NPD,N,3,ARR,B,F,,N,"N BARRY RD KANSAS CITY, NW 64151
(39.2047, -94.6301)",152,5,3,66
150016315,03/09/2015 12:00:00 AM,14:40,03/09/2015 12:00:00 AM,13:40,03/09/2015 12:00:00 AM,14:40,799,,Auto Theft Outside S,312,N CENTURY AV and GARDNER AV,KANSAS CITY,64129,PJ0096,EPD,U,1,VIC,U,U,,N,"N CENTURY KANSAS CITY, AV 64129
(39.0317, -94.4975)",19,3,7,155
150030291,05/05/2015 12:00:00 AM,11:22,05/05/2015 12:00:00 AM,11:22,,,799,,Auto Theft Outside S,311,N CLINTON PL and NORLEDGE AV,KANSAS CITY,64123,PJ0212,EPD,U,1,VIC,U,M,,N,"N CLINTON KANSAS CITY, PL 64123
(39.1161, -94.534)",202,4,7,76
150077300,10/27/2015 12:00:00 AM,7:00,10/26/2015 12:00:00 AM,16:00,10/27/2015 12:00:00 AM,6:30,702,240,Auto Theft,132,E ARMOUR BL and MCGEE ST,KANSAS CITY,99999,PJ2757,CPD,U,1,VIC,W,M,60,N,"E ARMOUR KANSAS CITY, BL 99999
(39.0637, -94.5822)",2,4,7,50
150016080,03/08/2015 12:00:00 AM,15:09,03/07/2015 12:00:00 AM,20:00,03/07/2015 12:00:00 AM,23:59,702,240,Auto Theft,113,MAIN ST and E TRUMAN RD,KANSAS CITY,64108,PJ1298,CPD,U,1,SUS,U,U,,N,"E MAIN KANSAS CITY, ST 64108
(39.0958, -94.5834)",125,4,7,92
150046051,07/04/2015 12:00:00 AM,18:58,07/04/2015 12:00:00 AM,3:00,07/04/2015 12:00:00 AM,3:10,702,240,Auto Theft,542,E BANNISTER RD and NEWTON AV,KANSAS CITY,64134,PJ6497,SPD,U,1,VIC,B,F,26,N,"E BANNISTER KANSAS CITY, RD 64134
(38.9525, -94.5108)",108,2,7,143
150070448,10/01/2015 12:00:00 AM,10:16,09/30/2015 12:00:00 AM,22:30,10/01/2015 12:00:00 AM,9:30,702,240,Auto Theft,131,W ARMOUR BL and WYANDOTTE ST,KANSAS CITY,64111,PJ2751,CPD,U,1,SUS,U,U,,N,"W ARMOUR KANSAS CITY, BL 64111
(39.0639, -94.588)",2,4,7,50
150011088,02/15/2015 12:00:00 AM,17:37,02/15/2015 12:00:00 AM,6:40,02/15/2015 12:00:00 AM,16:15,702,240,Auto Theft,113,OAK ST and E TRUMAN RD,KANSAS CITY,64108,PJ1317,CPD,U,1,SUS,U,U,,N,"E OAK KANSAS CITY, ST 64108
(39.0956, -94.5788)",125,4,7,92
150005043,01/22/2015 12:00:00 AM,10:28,01/22/2015 12:00:00 AM,10:28,,,799,,Auto Theft Outside S,312,BENNINGTON AV and PEERY AV,KANSAS CITY,64126,PJ1106,EPD,U,1,SUS,U,U,,N,"BENNINGTON KANSAS CITY, AV 64126
(39.0983, -94.5053)",218,4,7,94
160001381,12/30/2015 12:00:00 AM,9:00,12/23/2015 12:00:00 AM,18:00,12/25/2015 12:00:00 AM,12:05,702,240,Auto Theft,,EASTWOOD AND BLUE PKWY,KANSAS CITY,99999,,,U,1,SUS,W,M,32,N,"EASTWOOD KANSAS CITY99999
(39.103, -94.5831)",5,4,7,72
150089335,12/11/2015 12:00:00 AM,12:04,12/11/2015 12:00:00 AM,12:00,12/11/2015 12:00:00 AM,12:05,702,240,Auto Theft,532,113TH and COLORADO,KANSAS CITY,64134,PJ6534,SPD,U,1,VIC,B,F,18,N,"113TH KANSAS CITY64134
(38.9151, -94.5075)",190,1,7,143
150049427,07/16/2015 12:00:00 AM,21:48,07/16/2015 12:00:00 AM,21:48,,,799,,Auto Theft Outside S,314,INDEPENDENCE AV and MYRTLE AV,KANSAS CITY,64124,PJ0630,EPD,U,2,VIC,U,M,,N,"INDEPENDENCE KANSAS CITY, AV 64124
(39.1058, -94.5354)",202,4,7,70
150020971,03/28/2015 12:00:00 AM,17:14,03/27/2015 12:00:00 AM,20:30,03/27/2015 12:00:00 AM,23:59,702,240,Auto Theft,132,3800  CENTRAL ST,KANSAS CITY,99999,PJ3049,CPD,U,1,VIC,W,M,17,N,"3800 CENTRAL ST
KANSAS CITY 99999
(39.0584, -94.5895)",32,4,7,50
150073406,10/12/2015 12:00:00 AM,12:24,10/12/2015 12:00:00 AM,12:20,,,702,240,Auto Theft,312,7700  E FRONT ST,KANSAS CITY,64120,PJ0059,EPD,N,1,VIC,W,F,17,N,"7700 E FRONT ST
KANSAS CITY 64120
(39.1299, -94.4911)",53,4,7,144
150012755,02/23/2015 12:00:00 AM,6:47,02/23/2015 12:00:00 AM,6:45,,,702,240,Auto Theft,243,7300  JAMES A REED RD,KANSAS CITY,64133,PJ5628,MPD,U,1,VIC,W,F,17,N,"7300 JAMES A REED RD
KANSAS CITY 64133
(38.9912, -94.4921)",181,2,7,37
150051510,07/24/2015 12:00:00 AM,13:32,07/24/2015 12:00:00 AM,10:30,,,702,240,Auto Theft,332,3300  E 35 ST,KANSAS CITY,64127,PJ2882,EPD,U,1,ARR,B,M,17,N,"3300 E 35 ST
KANSAS CITY 64127
(39.0624, -94.545)",67,3,7,36
150005840,01/27/2015 12:00:00 AM,12:55,01/27/2015 12:00:00 AM,12:55,,,702,240,Auto Theft,234,E 69 ST and OLIVE ST,KANSAS CITY,64131,PJ5256,MPD,U,1,SUS,B,M,17,N,"69 ST and OLIVE ST
KANSAS CITY 64131
(38.9767, -94.5767)",197,2,7,163
150021057,03/29/2015 12:00:00 AM,0:01,03/29/2015 12:00:00 AM,0:01,,,799,,Auto Theft Outside S,541,E BANNISTER RD and US 71 HW,KANSAS CITY,64137,PJ6451,SPD,U,1,SUS,B,M,17,N,"71 HW
KANSAS CITY 64137
(38.9539, -94.5399)",139,2,7,151
150045548,07/02/2015 12:00:00 AM,15:01,07/02/2015 12:00:00 AM,9:00,07/02/2015 12:00:00 AM,14:00,702,240,Auto Theft,321,4100  E 11 ST,KANSAS CITY,64127,PJ1122,EPD,U,1,VIC,W,M,17,N,"4100 E 11 ST
KANSAS CITY 64127
(39.0997, -94.5344)",215,3,7,95
150073072,10/11/2015 12:00:00 AM,4:20,10/11/2015 12:00:00 AM,4:00,,,702,240,Auto Theft,341,6000  E 16 TE,KANSAS CITY,64127,PJ1518,EPD,U,1,VIC,W,M,17,N,"6000 E 16
TE KANSAS CITY 64127
(39.0912, -94.5125)",140,3,7,94
150082503,11/15/2015 12:00:00 AM,2:39,11/15/2015 12:00:00 AM,2:39,,,702,240,Auto Theft,542,JAMES A REED RD and MARSH AV,KANSAS CITY,64134,PJ6609,SPD,U,1,SUS,B,M,17,N,"JAMES A REED KANSAS CITY, RD 64134
(38.9469, -94.4943)",120,2,7,143
150024482,04/12/2015 12:00:00 AM,6:45,04/12/2015 12:00:00 AM,6:30,04/12/2015 12:00:00 AM,6:45,702,240,Auto Theft,323,2600  AGNES AV,KANSAS CITY,64127,PJ2178,EPD,U,1,SUS,B,M,17,N,"2600 AGNES AV
KANSAS CITY 64127
(39.0787, -94.5481)",233,3,7,95
150000950,01/05/2015 12:00:00 AM,8:32,01/05/2015 12:00:00 AM,8:30,,,702,240,Auto Theft,413,5400  NW WAUKOMIS DR ,KANSAS CITY,64151,PP0712,NPD,N,1,SUS,B,M,17,N,"5400 NW WAUKOMIS DR
KANSAS CITY 64151
(39.1937, -94.6071)",153,5,3,66
150082503,11/15/2015 12:00:00 AM,2:39,11/15/2015 12:00:00 AM,2:39,,,702,240,Auto Theft,542,JAMES A REED RD and MARSH AV,KANSAS CITY,64134,PJ6609,SPD,U,1,SUS,B,M,17,N,"JAMES A REED KANSAS CITY, RD 64134
(38.9469, -94.4943)",120,2,7,143
150088338,12/08/2015 12:00:00 AM,8:10,12/07/2015 12:00:00 AM,17:30,12/08/2015 12:00:00 AM,8:00,702,240,Auto Theft,631,600  NE 38 ST ,KANSAS CITY,64116,PC1327,SCP,U,1,VIC,W,M,17,N,"600 NE 38 ST
KANSAS CITY 64116
(39.1633, -94.5743)",242,4,4,167
150076964,10/25/2015 12:00:00 AM,20:46,10/25/2015 12:00:00 AM,18:00,10/25/2015 12:00:00 AM,19:30,702,240,Auto Theft,113,1500  GRAND AV,KANSAS CITY,64104,PJ1352,CPD,U,1,VIC,W,M,17,N,"1500 GRAND AV
KANSAS CITY 64104
(38.9009, -94.5926)",95,1,7,129
150001466,01/08/2015 12:00:00 AM,10:45,01/08/2015 12:00:00 AM,10:45,,,702,240,Auto Theft,231,8500  BLUE PK W,KANSAS CITY,64128,PJ5085,MPD,U,1,SUS,B,M,17,N,"8500 BLUE PK W
KANSAS CITY 64128
(39.0697, -94.5473)",77,3,7,36
150000950,01/05/2015 12:00:00 AM,8:32,01/05/2015 12:00:00 AM,8:30,,,702,240,Auto Theft,413,5400  NW WAUKOMIS DR ,KANSAS CITY,64151,PP0712,NPD,N,2,SUS,B,M,17,N,"5400 NW WAUKOMIS DR
KANSAS CITY 64151
(39.1937, -94.6071)",153,5,3,66
150012573,02/22/2015 12:00:00 AM,0:21,02/21/2015 12:00:00 AM,22:30,02/21/2015 12:00:00 AM,23:00,702,240,Auto Theft,313,BENTON BL and INDEPENDENCE AV,KANSAS CITY,64127,PJ0609,EPD,U,1,VIC,W,F,17,N,"BENTON KANSAS CITY, BL 64127
(39.1061, -94.5446)",109,3,7,70
150050570,08/14/2015 12:00:00 AM,9:15,,,,,799,240,Auto Theft Outside S,,,,99999,,,U,1,SUS,W,M,37,N,"99999(0.0, 0.0)",,,,
150048711,08/07/2015 12:00:00 AM,10:43,,,,,702,240,Auto Theft,,,,99999,,,U,1,VIC,B,F,52,N,"99999(0.0, 0.0)",,,,
150031471,06/02/2015 12:00:00 AM,9:20,,,,,702,240,Auto Theft,,,,99999,,,U,1,VIC,W,M,63,N,"99999(0.0, 0.0)",,,,
150048711,08/07/2015 12:00:00 AM,10:43,,,,,702,240,Auto Theft,,,,99999,,,U,1,SUS,U,U,,N,"99999(0.0, 0.0)",,,,
150050570,08/14/2015 12:00:00 AM,9:15,,,,,799,240,Auto Theft Outside S,,,,99999,,,U,1,VIC,,,,N,"99999(0.0, 0.0)",,,,
150061980,08/31/2015 12:00:00 AM,21:51,08/31/2015 12:00:00 AM,21:51,,,702,240,Auto Theft,226,00  W 53 ST,KANSAS CITY,64110,PJ4192,MPD,U,1,SUS,U,U,,N,"00 W 53 ST
KANSAS CITY 64110
(39.031, -94.5908)",65,4,7,44
150018393,03/17/2015 12:00:00 AM,20:25,03/16/2015 12:00:00 AM,14:00,03/17/2015 12:00:00 AM,17:00,702,240,Auto Theft,131,W 39 ST and ROANOKE RD,KANSAS CITY,64123,PJ3040,CPD,U,1,SUS,U,U,,N,"39 ST and ROANOKE RD
KANSAS CITY 64123
(39.1129, -94.534)",202,4,7,76
150067904,09/22/2015 12:00:00 AM,8:04,09/20/2015 12:00:00 AM,19:30,09/21/2015 12:00:00 AM,7:00,702,240,Auto Theft,111,W 9 ST and JEFFERSON ST,KANSAS CITY,64111,PJ0760,CPD,U,1,SUS,U,U,,N,"9 ST and JEFFERSON ST
KANSAS CITY 64111
(39.0517, -94.5958)",42,4,7,50
150041469,06/17/2015 12:00:00 AM,10:57,06/17/2015 12:00:00 AM,10:57,,,799,,Auto Theft Outside S,314,400  LAWN AV,KANSAS CITY,64124,PJ0512,EPD,U,1,VIC,,,,N,"400 LAWN AV
KANSAS CITY 64124
(39.109, -94.5274)",192,4,7,70
150034129,05/20/2015 12:00:00 AM,8:23,05/19/2015 12:00:00 AM,19:35,05/20/2015 12:00:00 AM,8:00,702,240,Auto Theft,423,300  NE 94 ST,KANSAS CITY,64155,PC0260,NPD,N,1,VIC,W,F,,N,"300 NE 94 ST
KANSAS CITY 64155
(39.2637, -94.5784)",220,5,4,82
150087879,12/06/2015 12:00:00 AM,8:43,12/06/2015 12:00:00 AM,8:43,,,702,240,Auto Theft,344,8600  E 50 TE,KANSAS CITY,64133,PJ4035,EPD,U,1,SUS,U,U,,N,"8600 E 50
TE KANSAS CITY 64133
(39.0324, -94.4824)",19,3,7,155
150005275,01/23/2015 12:00:00 AM,8:45,01/23/2015 12:00:00 AM,8:28,01/23/2015 12:00:00 AM,8:30,702,240,Auto Theft,414,5100  NW 66 ST,KANSAS CITY,64151,PP0628,NPD,U,2,VIC,,,,N,"5100 NW 66 ST
KANSAS CITY 64151
(39.2142, -94.6392)",163,5,3,66
150024503,04/12/2015 12:00:00 AM,10:47,04/12/2015 12:00:00 AM,5:15,04/12/2015 12:00:00 AM,10:45,702,240,Auto Theft,131,3400  WYOMING ST,KANSAS CITY,64111,PJ2762,CPD,U,1,VIC,B,M,23,N,"3400 WYOMING ST
KANSAS CITY 64111
(39.0661, -94.6041)",232,4,7,50
150028462,04/28/2015 12:00:00 AM,3:09,04/28/2015 12:00:00 AM,2:49,,,702,240,Auto Theft,121,1800  FRONT ST,KANSAS CITY,64108,PJ0065,CPD,U,1,SUS,W,M,,N,"1800 FRONT ST
KANSAS CITY 64108
(39.133, -94.6141)",,,5,34
150051788,07/25/2015 12:00:00 AM,3:36,07/25/2015 12:00:00 AM,2:30,07/25/2015 12:00:00 AM,3:00,702,240,Auto Theft,213,8100  E 66 TE,KANSAS CITY,64133,PJ5214,MPD,U,1,SUS,U,U,,N,"8100 E 66
TE KANSAS CITY 64133
(39.004, -94.493)",18,2,7,37
150050284,07/20/2015 12:00:00 AM,6:56,07/19/2015 12:00:00 AM,18:30,07/20/2015 12:00:00 AM,5:30,702,240,Auto Theft,331,3100  BENTON BL,KANSAS CITY,64128,PJ2578,EPD,N,1,SUS,U,U,,N,"3100 BENTON
BL KANSAS CITY 64128
(39.0696, -94.5497)",77,3,7,36
150051218,07/23/2015 12:00:00 AM,8:38,07/22/2015 12:00:00 AM,22:00,07/23/2015 12:00:00 AM,8:00,702,240,Auto Theft,642,10400  N FOREST AV,KANSAS CITY,64155,PC0178,SCP,U,1,SUS,U,U,,N,"10400 N FOREST AV
KANSAS CITY 64155
(39.2825, -94.5649)",80,5,4,82
150044178,06/27/2015 12:00:00 AM,13:46,06/27/2015 12:00:00 AM,12:10,06/27/2015 12:00:00 AM,12:20,702,240,Auto Theft,634,3000  NE VIVION RD,KANSAS CITY,64119,PC0861,SCP,N,1,VIC,A,M,49,N,"3000 NE VIVION RD
KANSAS CITY 64119
(39.1881, -94.5439)",221,6,4,135
150057275,08/14/2015 12:00:00 AM,13:38,06/26/2015 12:00:00 AM,9:00,07/26/2015 12:00:00 AM,9:00,702,240,Auto Theft,425,0  N NASSAU CIR,KANSAS CITY,64153,PP0146,NPD,N,1,SUS,U,U,,N,"0 N NASSAU CIR
KANSAS CITY 64153
(39.3049, -94.7096)",203,5,3,130
150031191,05/11/2015 12:00:00 AM,8:08,05/07/2015 12:00:00 AM,10:00,05/11/2015 12:00:00 AM,8:08,702,240,Auto Theft,341,5800  E 19 TE,KANSAS CITY,64126,PJ1791,EPD,U,1,SUS,U,U,,N,"5800 E 19
TE KANSAS CITY 64126
(39.0874, -94.5149)",6,3,7,94
150044821,06/29/2015 12:00:00 AM,20:18,06/29/2015 12:00:00 AM,18:45,06/29/2015 12:00:00 AM,19:40,702,240,Auto Theft,213,8600  E 61 TE ,KANSAS CITY,64133,PJ4889,MPD,U,1,VIC,B,F,70,N,"8600 E 61
TE KANSAS CITY 64133
(39.0139, -94.4847)",116,2,7,155
150013815,02/27/2015 12:00:00 AM,12:23,02/24/2015 12:00:00 AM,10:20,02/24/2015 12:00:00 AM,10:30,702,240,Auto Theft,112,600  GRAND AV,KANSAS CITY,64106,PJ0668,CPD,N,1,SUS,W,M,,N,"600 GRAND AV
KANSAS CITY 64106
(39.1062, -94.5803)",5,4,7,75
150000980,01/05/2015 12:00:00 AM,9:59,01/02/2015 12:00:00 AM,16:20,,,702,240,Auto Theft,312,7700  E FRONT ST,KANSAS CITY,64120,PJ0059,EPD,U,1,VIC,B,F,29,N,"7700 E FRONT ST
KANSAS CITY 64120
(39.1299, -94.4911)",53,4,7,144
150023427,04/07/2015 12:00:00 AM,17:17,04/06/2015 12:00:00 AM,15:00,04/07/2015 12:00:00 AM,10:00,702,240,Auto Theft,111,400  WASHINGTON ST,KANSAS CITY,64105,PJ0535,CPD,U,1,SUS,U,U,,N,"400 WASHINGTON ST
KANSAS CITY 64105
(39.1083, -94.5897)",241,4,7,72
150011845,02/19/2015 12:00:00 AM,7:20,02/19/2015 12:00:00 AM,6:45,02/19/2015 12:00:00 AM,6:46,702,240,Auto Theft,641,5700  N DRURY AV,KANSAS CITY,64119,PC0671,SCP,N,1,SUS,B,M,25,N,"5700 N DRURY AV
KANSAS CITY 64119
(39.1983, -94.514)",187,6,4,135
150080416,11/07/2015 12:00:00 AM,4:47,11/07/2015 12:00:00 AM,4:40,,,702,240,Auto Theft,112,1000  BALTIMORE AV,KANSAS CITY,99999,PJ0950,CPD,U,1,VIC,W,M,23,N,"1000 BALTIMORE AV
KANSAS CITY 99999
(39.1021, -94.5842)",5,4,7,72
150006809,01/29/2015 12:00:00 AM,4:25,01/29/2015 12:00:00 AM,3:30,,,702,240,Auto Theft,322,4300  E 10 ST,KANSAS CITY,64127,PJ0967,EPD,U,1,SUS,U,U,,N,"4300 E 10 ST
KANSAS CITY 64127
(39.101, -94.5321)",215,3,7,95
150014105,02/28/2015 12:00:00 AM,12:56,02/27/2015 12:00:00 AM,23:00,02/28/2015 12:00:00 AM,2:00,702,240,Auto Theft,425,7600  NW 97 TE ,KANSAS CITY,64153,PP0256,NPD,N,1,VIC,B,F,32,N,"7600 NW 97
TE KANSAS CITY 64153
(39.2708, -94.6697)",203,5,3,130
150051498,07/24/2015 12:00:00 AM,7:16,07/23/2015 12:00:00 AM,17:00,07/24/2015 12:00:00 AM,7:00,702,240,Auto Theft,534,11300  GRANDVIEW RD,KANSAS CITY,64137,PJ7081,SPD,U,1,SUS,U,U,,N,"11300 GRANDVIEW RD
KANSAS CITY 64137
(38.9197, -94.5327)",34,1,7,149
150092825,12/26/2015 12:00:00 AM,11:17,12/25/2015 12:00:00 AM,22:00,12/26/2015 12:00:00 AM,9:30,702,240,Auto Theft,121,2500  AMIE ST,KANSAS CITY,64124,PJ0573,CPD,U,1,VIC,B,M,26,N,"2500 AMIE ST
KANSAS CITY 64124
(39.1085, -94.5524)",135,3,7,70
150011351,02/17/2015 12:00:00 AM,0:15,02/16/2014 12:00:00 AM,23:00,02/17/2014 12:00:00 AM,0:01,702,240,Auto Theft,321,1100  BENTON BL,KANSAS CITY,64127,PJ1052,EPD,U,1,VIC,W,F,50,N,"1100 BENTON
BL KANSAS CITY 64127
(39.1003, -94.5444)",109,3,7,95
150039206,06/09/2015 12:00:00 AM,8:40,06/08/2015 12:00:00 AM,16:00,06/09/2015 12:00:00 AM,7:20,702,240,Auto Theft,425,7900  NW TIFFANY SPRINGS PK W,KANSAS CITY,64153,PP0256,NPD,N,1,SUS,U,U,,N,"7900 NW TIFFANY SPRINGS PK W
KANSAS CITY 64153
(39.2525, -94.6666)",184,5,3,130
