Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
150031640,05/10/2015 12:00:00 AM,4:01,05/10/2015 12:00:00 AM,3:50,,,1401,290,Property Damage,415,NW BARRY RD and N PLATTE PURCHASE DR,KANSAS CITY,64155,PP0424,NPD,U,1,VIC,,,,N,"N BARRY RD KANSAS CITY, NW 64155
(39.2465, -94.601)",59,5,3,66
150076288,10/23/2015 12:00:00 AM,10:49,10/22/2015 12:00:00 AM,17:00,10/22/2015 12:00:00 AM,21:00,640,23F,Stealing From Auto,313,INDEPENDENCE AV and INDIANA AV,KANSAS CITY,64123,PJ0613,EPD,U,1,SUS,U,U,,N,"INDEPENDENCE KANSAS CITY, AV 64123
(39.106, -94.5423)",215,3,7,70
150006916,01/29/2015 12:00:00 AM,12:59,01/29/2015 12:00:00 AM,12:59,,,1352,280,Stolen Property OFFE,243,E GREGORY BL and OLDHAM RD,KANSAS CITY,64130,PJ5603,MPD,N,1,VIC,U,U,,N,"E GREGORY KANSAS CITY, BL 64130
(38.9945, -94.5223)",52,2,7,151
150021080,03/29/2015 12:00:00 AM,2:31,03/29/2015 12:00:00 AM,0:01,03/29/2015 12:00:00 AM,1:30,1401,290,Property Damage,133,ARCHIBALD AV and BROADWAY,KANSAS CITY,99999,PJ3275,CPD,U,1,VIC,B,M,29,N,"ARCHIBALD KANSAS CITY, AV 99999
(39.103, -94.5831)",5,4,7,72
150036328,05/28/2015 12:00:00 AM,19:41,05/25/2015 12:00:00 AM,17:00,,,302,120,Armed Robbery,314,INDEPENDENCE AV and VAN BRUNT BL,KANSAS CITY,64123,PJ0622,EPD,U,1,VIC,B,M,24,Y,"INDEPENDENCE BRUNT BL KANSAS CITY, AV 64123
(39.1055, -94.5261)",192,4,7,70
150087415,12/04/2015 12:00:00 AM,12:41,12/03/2015 12:00:00 AM,23:00,,,302,120,Armed Robbery,134,CENTRAL ST and WARD PK S,KANSAS CITY,64111,PJ3779,CPD,N,1,VIC,W,F,24,Y,"CENTRAL S KANSAS CITY, ST 64111
(39.0517, -94.5958)",42,4,7,50
150048580,07/14/2015 12:00:00 AM,4:09,07/14/2015 12:00:00 AM,0:40,,,301,120,Strong Arm Robbery,121,INDEPENDENCE AV and WOODLAND AV,KANSAS CITY,64108,PJ0534,CPD,U,4,SUS,B,M,,N,"INDEPENDENCE KANSAS CITY, AV 64108
(39.1067, -94.5601)",135,3,7,75
150006035,01/26/2015 12:00:00 AM,8:07,01/25/2015 12:00:00 AM,18:00,01/26/2015 12:00:00 AM,8:00,640,23F,Stealing From Auto,131,W ARMOUR BL and CENTRAL ST,KANSAS CITY,64111,PJ2749,CPD,U,1,VIC,W,M,34,N,"W ARMOUR KANSAS CITY, BL 64111
(39.0639, -94.5891)",32,4,7,50
150069336,09/27/2015 12:00:00 AM,4:11,09/27/2015 12:00:00 AM,4:11,,,302,120,Armed Robbery,243,HILLCREST RD and OLDHAM RD,KANSAS CITY,64131,PJ5676,MPD,N,1,SUS,B,M,41,Y,"HILLCREST KANSAS CITY, RD 64131
(38.9895, -94.5192)",10,2,7,37
150087509,12/04/2015 12:00:00 AM,19:35,12/04/2015 12:00:00 AM,19:35,,,301,120,Strong Arm Robbery,141,HOLMES ST and E LINWOOD BL,KANSAS CITY,64111,PJ2531,CPD,U,3,SUS,B,M,,N,"E HOLMES BL KANSAS CITY, ST 64111
(39.0689, -94.5766)",41,4,7,19
150012559,02/21/2015 12:00:00 AM,22:10,02/21/2015 12:00:00 AM,22:10,,,1001,250,Forgery,631,NE PARVIN RD and NE RUSSELL RD,KANSAS CITY,64116,PC1224,SCP,U,1,VIC,,,,N,"NE PARVIN RD KANSAS CITY, NE 64116
(39.1667, -94.5569)",150,6,4,167
150027479,04/24/2015 12:00:00 AM,2:59,04/24/2015 12:00:00 AM,2:55,04/24/2015 12:00:00 AM,3:05,702,240,Auto Theft,121,HARRISON ST and PACIFIC ST,KANSAS CITY,64151,PJ0481,CPD,U,1,SUS,U,U,,N,"HARRISON KANSAS CITY, ST 64151
(39.1086, -94.5716)",102,4,7,75
150065382,09/13/2015 12:00:00 AM,12:25,09/12/2015 12:00:00 AM,21:00,09/13/2015 12:00:00 AM,12:00,640,23F,Stealing From Auto,311,E FRONT ST and RIVER FRONT RD,KANSAS CITY,64120,PJ7472,EPD,U,1,VIC,W,M,18,N,"E FRONT KANSAS CITY, ST 64120
(39.1201, -94.56)",176,4,7,144
150064872,09/11/2015 12:00:00 AM,12:33,09/10/2015 12:00:00 AM,20:00,09/11/2015 12:00:00 AM,11:00,702,240,Auto Theft,121,GARFIELD AV and LEXINGTON AV,KANSAS CITY,64106,PJ0349,CPD,U,1,SUS,U,U,,N,"GARFIELD KANSAS CITY, AV 64106
(39.1111, -94.5569)",135,3,7,70
150087509,12/04/2015 12:00:00 AM,19:35,12/04/2015 12:00:00 AM,19:35,,,301,120,Strong Arm Robbery,141,HOLMES ST and E LINWOOD BL,KANSAS CITY,64111,PJ2531,CPD,U,1,VIC,B,M,57,N,"E HOLMES BL KANSAS CITY, ST 64111
(39.0689, -94.5766)",41,4,7,19
150078148,10/29/2015 12:00:00 AM,22:37,10/29/2015 12:00:00 AM,22:30,,,302,120,Armed Robbery,313,BENTON BL and INDEPENDENCE AV,KANSAS CITY,64124,PJ0609,EPD,U,5,VIC,,,,Y,"BENTON KANSAS CITY, BL 64124
(39.1061, -94.5446)",109,3,7,70
150081916,11/12/2015 12:00:00 AM,20:06,11/12/2015 12:00:00 AM,20:06,11/12/2015 12:00:00 AM,20:34,1401,290,Property Damage,123,PASEO and E TRUMAN RD,KANSAS CITY,64110,PJ1326,CPD,N,3,SUS,B,M,,N,"E PASEO KANSAS CITY64110
(39.0489, -94.5743)",191,4,7,165
150038960,06/08/2015 12:00:00 AM,11:45,06/07/2015 12:00:00 AM,2:00,,,690,23H,Stealing All Other,133,BROADWAY and WESTPORT RD,KANSAS CITY,64109,PJ3229,CPD,U,1,SUS,U,U,,N,"BROADWAY KANSAS CITY64109
(39.0633, -94.573)",41,4,7,19
150088306,12/08/2015 12:00:00 AM,1:03,12/08/2015 12:00:00 AM,1:00,,,302,120,Armed Robbery,133,BROADWAY and WESTPORT RD,KANSAS CITY,64130,PJ3229,CPD,N,1,VIC,B,M,23,Y,"BROADWAY KANSAS CITY64130
(39.037, -94.5474)",175,3,7,157
150048722,07/14/2015 12:00:00 AM,15:19,07/10/2015 12:00:00 AM,21:00,07/12/2015 12:00:00 AM,12:00,702,240,Auto Theft,125,BRUCE R WATKINS DR and E LINWOOD BL,KANSAS CITY,64132,PJ2555,CPD,U,1,SUS,U,U,,N,"E BRUCE R WATKINS BL KANSAS CITY, DR 64132
(39.0684, -94.561)",26,3,7,19
150021080,03/29/2015 12:00:00 AM,2:31,03/29/2015 12:00:00 AM,0:01,03/29/2015 12:00:00 AM,1:30,1401,290,Property Damage,133,ARCHIBALD AV and BROADWAY,KANSAS CITY,99999,PJ3275,CPD,U,1,SUS,U,U,,N,"ARCHIBALD KANSAS CITY, AV 99999
(39.103, -94.5831)",5,4,7,72
150053979,08/02/2015 12:00:00 AM,9:37,07/31/2015 12:00:00 AM,16:00,08/02/2015 12:00:00 AM,9:20,702,240,Auto Theft,642,8109 1 and 2 N OAK TF,KANSAS CITY,64155,PC0398,SCP,U,1,VIC,,,,N,"8109 1 N
OAK TF KANSAS CITY 64155
(39.2536, -94.5726)",30,6,4,82
150046367,07/06/2015 12:00:00 AM,0:01,07/06/2015 12:00:00 AM,0:01,,,1401,290,Property Damage,113,BALTIMORE AVE and SOUTHWEST BLVD,KANSAS CITY,64108,PJ1590,CPD,U,1,VIC,,,,N,"BALTIMORE AVE KANSAS CITY64108
(39.0904, -94.5848)",125,4,7,92
150033007,05/15/2015 12:00:00 AM,14:57,05/15/2015 12:00:00 AM,14:20,,,301,120,Strong Arm Robbery,314,ANDERSON AV and JACKSON AV,KANSAS CITY,99999,PJ0355,EPD,U,3,SUS,B,M,,N,"ANDERSON KANSAS CITY, AV 99999
(39.1111, -94.5327)",192,4,7,70
150007313,01/30/2015 12:00:00 AM,23:32,01/30/2015 12:00:00 AM,17:30,01/30/2015 12:00:00 AM,23:00,640,23F,Stealing From Auto,114,BROADWAY and SOUTHWEST BL,KANSAS CITY,64110,PJ1695,CPD,U,1,SUS,U,U,,N,"SOUTHWEST BROADWAY KANSAS CITY64110
(39.0489, -94.5743)",191,4,7,165
150089704,12/13/2015 12:00:00 AM,2:16,12/13/2015 12:00:00 AM,2:16,,,302,120,Armed Robbery,133,CENTRAL ST and WESTPORT RD,KANSAS CITY,64111,PJ3139,CPD,U,2,SUS,W,F,,Y,"CENTRAL KANSAS CITY, ST 64111
(39.0539, -94.5893)",42,4,7,50
150063298,09/05/2015 12:00:00 AM,15:13,09/03/2015 12:00:00 AM,24:00:00,,,302,120,Armed Robbery,141,GILLHAM RD and E LINWOOD BL,KANSAS CITY,64106,PJ2537,CPD,U,1,SUS,B,M,35,Y,"E GILLHAM BL KANSAS CITY, RD 64106
(39.0689, -94.5778)",41,4,7,19
150061727,08/31/2015 12:00:00 AM,1:59,08/31/2015 12:00:00 AM,1:30,,,302,120,Armed Robbery,222,BRUCE R WATKINS DR and E EMANUEL CLEAVER II,KANSAS CITY,64130,PJ3649,CPD,N,2,SUS,B,M,20,Y,"E BRUCE R WATKINS CLEAVER II KANSAS CITY, DR 64130
(39.0433, -94.5611)",13,3,7,157
150057462,08/15/2015 12:00:00 AM,3:00,08/15/2015 12:00:00 AM,3:00,,,1401,290,Property Damage,133,PENNSYLVANIA AV and WESTPORT RD,KANSAS CITY,64110,PJ3218,CPD,U,2,VIC,,,,N,"PENNSYLVANIA KANSAS CITY, AV 64110
(39.0529, -94.5915)",42,4,7,50
150064709,09/10/2015 12:00:00 AM,18:58,09/10/2015 12:00:00 AM,18:58,,,302,120,Armed Robbery,141,E ARMOUR BL and TROOST AV,KANSAS CITY,64110,PJ2776,CPD,U,1,VIC,B,M,36,N,"E ARMOUR KANSAS CITY, BL 64110
(39.0632, -94.5717)",73,3,7,19
150040491,06/13/2015 12:00:00 AM,15:36,06/12/2015 12:00:00 AM,12:00,06/12/2015 12:00:00 AM,20:00,650,23G,Stealing Auto Parts/,315,HARDESTY AV and INDEPENDENCE AV,KANSAS CITY,64124,PJ0647,EPD,U,1,VIC,W,M,55,N,"HARDESTY KANSAS CITY, AV 64124
(39.1052, -94.5191)",215,3,7,70
150043272,06/24/2015 12:00:00 AM,8:54,06/24/2015 12:00:00 AM,8:48,,,690,23H,Stealing All Other,133,BROADWAY and WESTPORT RD,KANSAS CITY,64111,PJ3229,CPD,U,1,VIC,W,F,31,N,"BROADWAY KANSAS CITY64111
(39.0533, -94.5906)",42,4,7,50
150065514,09/13/2015 12:00:00 AM,23:54,09/13/2015 12:00:00 AM,23:50,,,302,120,Armed Robbery,121,FOREST AVE and TRACY AVE,KANSAS CITY,64109,PJ0328,CPD,U,1,SUS,B,M,,Y,"FOREST AVE KANSAS CITY64109
(39.0849, -94.568)",57,3,7,92
150032971,05/15/2015 12:00:00 AM,12:59,05/15/2015 12:00:00 AM,12:45,,,690,23H,Stealing All Other,321,CLEVELAND AV and E TRUMAN RD,KANSAS CITY,64126,PJ1376,EPD,U,1,SUS,W,M,,N,"E CLEVELAND KANSAS CITY, AV 64126
(39.0942, -94.5378)",17,3,7,95
150084771,11/23/2015 12:00:00 AM,21:45,11/23/2015 12:00:00 AM,19:00,11/23/2015 12:00:00 AM,20:00,302,120,Armed Robbery,315,WHITE AV and WINNER RD,KANSAS CITY,64127,PJ0874,EPD,N,2,SUS,W,M,,Y,"WHITE KANSAS CITY, AV 64127
(39.1031, -94.5113)",218,4,7,125
150043942,06/26/2015 12:00:00 AM,15:45,06/10/2015 12:00:00 AM,20:00,06/11/2015 12:00:00 AM,11:00,640,23F,Stealing From Auto,121,FOREST AV and INDEPENDENCE AV,KANSAS CITY,64127,PJ0506,CPD,U,1,VIC,W,F,50,N,"FOREST KANSAS CITY, AV 64127
(39.1069, -94.5682)",183,3,7,75
150025544,04/16/2015 12:00:00 AM,11:57,04/14/2015 12:00:00 AM,17:30,,,1401,290,Property Damage,121,BROOKLYN AV and INDEPENDENCE AV,KANSAS CITY,64125,PJ0569,CPD,N,1,SUS,B,F,26,N,"BROOKLYN KANSAS CITY, AV 64125
(39.1065, -94.5557)",135,3,7,70
150082122,11/13/2015 12:00:00 AM,16:00,11/13/2015 12:00:00 AM,9:00,11/13/2015 12:00:00 AM,14:30,640,23F,Stealing From Auto,,CEASAR CHAVEZ and WASHINGTON ST,KANSAS CITY,64108,,,U,1,VIC,W,M,50,N,"CEASAR CHAVEZ KANSAS CITY64108
(39.0891, -94.5855)",125,4,7,92
150072895,10/10/2015 12:00:00 AM,14:04,10/09/2015 12:00:00 AM,22:00,10/10/2015 12:00:00 AM,10:00,690,23H,Stealing All Other,641,N CHARLESTON DR and NE PLEASANT VALLEY RD,KANSAS CITY,64119,PC0566,SCP,U,1,SUS,U,U,,N,"N CHARLESTON DR KANSAS CITY, NE 64119
(39.2139, -94.52)",187,6,4,135
150058526,08/19/2015 12:00:00 AM,5:18,08/19/2015 12:00:00 AM,3:30,08/19/2015 12:00:00 AM,4:00,670,23D,Stealing from Buildi,313,BENTON BL and INDEPENDENCE AV,KANSAS CITY,64123,PJ0609,EPD,U,1,VIC,W,F,36,N,"BENTON KANSAS CITY, BL 64123
(39.1061, -94.5446)",109,3,7,70
150042169,06/19/2015 12:00:00 AM,22:44,06/19/2015 12:00:00 AM,22:00,,,702,240,Auto Theft,312,INDEPENDENCE AV and WALLACE AV,KANSAS CITY,64125,PJ0736,EPD,U,2,SUS,B,U,,N,"INDEPENDENCE KANSAS CITY, AV 64125
(39.1039, -94.4834)",207,4,7,125
150076791,10/25/2015 12:00:00 AM,3:00,10/25/2015 12:00:00 AM,1:30,10/25/2015 12:00:00 AM,2:50,640,23F,Stealing From Auto,114,AVENIDA CESAR E. CHAVEZ and WASHINGTON ST,KANSAS CITY,64109,PJ1777,CPD,U,1,SUS,U,U,,N,"AVENIDA CESAR E CHAVEZ KANSAS CITY64109
(39.0857, -94.5903)",149,4,7,92
150005902,01/25/2015 12:00:00 AM,16:00,01/25/2015 12:00:00 AM,14:00,01/25/2015 12:00:00 AM,15:45,640,23F,Stealing From Auto,534,BLUE RIVER RD and MARTHA TRUMAN RD,KANSAS CITY,64137,PJ7217,SPD,U,1,VIC,W,F,27,N,"BLUE RIVER KANSAS CITY, RD 64137
(38.9109, -94.5677)",95,1,7,163
150045558,07/01/2015 12:00:00 AM,14:00,07/01/2015 12:00:00 AM,14:00,,,702,240,Auto Theft,341,OAKLEY AV and E TRUMAN RD,KANSAS CITY,64123,PJ1307,EPD,U,1,SUS,W,M,30,N,"E OAKLEY KANSAS CITY, AV 64123
(39.0941, -94.517)",140,3,7,95
150023832,04/09/2015 12:00:00 AM,13:49,04/09/2015 12:00:00 AM,13:30,,,302,120,Armed Robbery,121,ADMIRAL BL and VIRGINIA AV,KANSAS CITY,64106,PJ0641,CPD,U,5,SUS,B,M,,Y,"ADMIRAL KANSAS CITY, BL 64106
(39.1054, -94.566)",183,3,7,75
150020292,03/25/2015 12:00:00 AM,23:51,03/25/2015 12:00:00 AM,23:50,03/25/2015 12:00:00 AM,23:51,640,23F,Stealing From Auto,134,E EMANUEL CLEAVER II BL and OAK ST,KANSAS CITY,64111,PJ3653,CPD,U,1,SUS,U,U,,N,"E EMANUEL CLEAVER BL KANSAS CITY, II 64111
(39.0421, -94.5823)",216,4,7,44
150056897,08/13/2015 12:00:00 AM,3:02,08/13/2015 12:00:00 AM,0:01,,,301,120,Strong Arm Robbery,133,BROADWAY and WESTPORT RD,KANSAS CITY,64111,PJ3229,CPD,N,1,VIC,W,M,19,N,"BROADWAY KANSAS CITY64111
(39.0533, -94.5906)",42,4,7,50
150007503,01/31/2015 12:00:00 AM,19:55,01/31/2015 12:00:00 AM,17:30,01/31/2015 12:00:00 AM,19:30,702,240,Auto Theft,121,ADMIRAL BL and TRACY AV,KANSAS CITY,64106,PJ0641,CPD,U,1,SUS,U,U,,N,"ADMIRAL KANSAS CITY, BL 64106
(39.1054, -94.567)",183,3,7,75
150071009,10/03/2015 12:00:00 AM,9:40,10/03/2015 12:00:00 AM,2:00,,,302,120,Armed Robbery,632,N BRIGHTON AV and NE PARVIN RD,KANSAS CITY,64117,PC1231,SCP,N,2,SUS,U,U,,Y,"N BRIGHTON AV KANSAS CITY, NE 64117
(39.167, -94.5215)",84,6,4,166
150024999,04/14/2015 12:00:00 AM,12:24,04/14/2015 12:00:00 AM,12:24,,,610,23A,Stealing Pickpocket,315,INDEPENDENCE AV and TOPPING AV,KANSAS CITY,64127,PJ0661,EPD,U,1,VIC,W,F,37,N,"INDEPENDENCE KANSAS CITY, AV 64127
(39.105, -94.5144)",215,3,7,76
150056897,08/13/2015 12:00:00 AM,3:02,08/13/2015 12:00:00 AM,0:01,,,301,120,Strong Arm Robbery,133,BROADWAY and WESTPORT RD,KANSAS CITY,64111,PJ3229,CPD,U,1,SUS,B,M,,N,"BROADWAY KANSAS CITY64111
(39.0533, -94.5906)",42,4,7,50
150080788,11/08/2015 12:00:00 AM,19:06,11/08/2015 12:00:00 AM,4:30,11/08/2015 12:00:00 AM,10:30,640,23F,Stealing From Auto,243,E GREGORY BL and OLDHAM RD,KANSAS CITY,99999,PJ5603,MPD,U,1,SUS,U,U,,N,"E GREGORY KANSAS CITY, BL 99999
(38.9945, -94.5223)",52,2,7,151
150063105,09/04/2015 12:00:00 AM,20:30,09/04/2015 12:00:00 AM,20:25,09/04/2015 12:00:00 AM,20:30,301,120,Strong Arm Robbery,344,BLUE RIDGE CUTOFF and RAYTOWN RD,KANSAS CITY,64130,PJ3815,EPD,N,1,VIC,B,F,36,N,"BLUE RIDGE CUTOFF KANSAS CITY64130
(39.0368, -94.4763)",173,3,7,37
150082921,11/16/2015 12:00:00 AM,17:52,11/16/2015 12:00:00 AM,17:35,,,302,120,Armed Robbery,314,INDEPENDENCE AV and VAN BRUNT BL,KANSAS CITY,64123,PJ0622,EPD,U,1,VIC,W,M,33,Y,"INDEPENDENCE BRUNT BL KANSAS CITY, AV 64123
(39.1055, -94.5261)",192,4,7,70
150074607,10/16/2015 12:00:00 AM,21:42,10/16/2015 12:00:00 AM,19:30,10/16/2015 12:00:00 AM,21:15,640,23F,Stealing From Auto,344,CHIEFS WA and E STADIUM DR,KANSAS CITY,64133,PJ3106,EPD,U,1,SUS,U,U,,N,"E CHIEFS KANSAS CITY, WA 64133
(39.0074, -94.4634)",,,7,37
150064828,09/11/2015 12:00:00 AM,9:49,09/10/2015 12:00:00 AM,18:00,09/11/2015 12:00:00 AM,9:00,690,23H,Stealing All Other,642,NE BARRY RD and N CLEVELAND AV,KANSAS CITY,64119,PC0304,SCP,U,1,VIC,,,,N,"N BARRY RD KANSAS CITY, NE 64119
(39.2458, -94.5345)",244,6,4,126
150085145,11/24/2015 12:00:00 AM,8:00,11/16/2015 12:00:00 AM,8:00,11/16/2015 12:00:00 AM,17:00,690,23H,Stealing All Other,134,CENTRAL ST and NICHOLS RD,KANSAS CITY,64112,PJ3742,CPD,U,1,VIC,,,,N,"CENTRAL KANSAS CITY, ST 64112
(39.0414, -94.5904)",103,4,7,44
150028737,04/29/2015 12:00:00 AM,7:49,04/29/2015 12:00:00 AM,7:49,,,1352,280,Stolen Property OFFE,221,PASEO and VOLKER BL,KANSAS CITY,64127,PJ3855,MPD,U,1,VIC,B,M,47,N,"PASEO KANSAS CITY, BL 64127
(39.0956, -94.5483)",54,3,7,95
150048520,07/13/2015 12:00:00 AM,20:37,07/13/2015 12:00:00 AM,20:30,,,1401,290,Property Damage,134,W EMANUEL CLEAVER II BL and MAIN ST,KANSAS CITY,99999,PJ3594,CPD,U,1,SUS,B,F,35,N,"W EMANUEL CLEAVER BL KANSAS CITY, II 99999
(39.103, -94.5831)",5,4,7,72
150084111,11/21/2015 12:00:00 AM,6:01,11/21/2015 12:00:00 AM,6:01,,,301,120,Strong Arm Robbery,141,HARRISON ST and E LINWOOD BL,KANSAS CITY,64109,PJ2535,CPD,N,1,VIC,W,M,64,N,"E HARRISON BL KANSAS CITY, ST 64109
(39.0687, -94.5732)",41,4,7,19
150090232,12/15/2015 12:00:00 AM,8:25,12/14/2015 12:00:00 AM,17:00,12/15/2015 12:00:00 AM,8:00,650,23G,Stealing Auto Parts/,112,W 8TH ST and CENTRAL,KANSAS CITY,64105,PJ0778,CPD,U,1,SUS,U,U,,N,"W 8TH KANSAS CITY, ST 64105
(39.1046, -94.5862)",5,4,7,72
150016907,03/11/2015 12:00:00 AM,20:32,03/11/2015 12:00:00 AM,20:28,,,301,120,Strong Arm Robbery,121,INDEPENDENCE AV and WOODLAND AV,KANSAS CITY,64106,PJ0534,CPD,U,2,VIC,W,M,48,N,"INDEPENDENCE KANSAS CITY, AV 64106
(39.1067, -94.5601)",135,3,7,75
150067394,09/20/2015 12:00:00 AM,9:54,09/18/2015 12:00:00 AM,16:00,09/20/2015 12:00:00 AM,9:54,702,240,Auto Theft,141,E ARMOUR BL and KENWOOD AV,KANSAS CITY,64109,PJ2764,CPD,U,1,SUS,U,U,,N,"E ARMOUR KANSAS CITY, BL 64109
(39.0635, -94.5775)",41,4,7,19
150045342,07/01/2015 12:00:00 AM,19:40,07/01/2015 12:00:00 AM,7:20,07/01/2015 12:00:00 AM,19:10,702,240,Auto Theft,212,BLUE PK and EASTWOOD TF,KANSAS CITY,64130,PJ4311,MPD,U,1,VIC,B,M,21,N,"BLUE TF KANSAS CITY, PK 64130
(39.037, -94.5474)",175,3,7,157
150082752,11/16/2015 12:00:00 AM,9:20,11/15/2015 12:00:00 AM,17:00,11/16/2015 12:00:00 AM,9:20,702,240,Auto Theft,344,BLUE PKWY and MANCHESTER TRFY,KANSAS CITY,64130,PJ3857,EPD,U,1,SUS,U,U,,N,"BLUE PKWY KANSAS CITY64130
(39.0346, -94.5217)",20,2,7,157
150056047,08/09/2015 12:00:00 AM,20:54,08/09/2015 12:00:00 AM,20:54,,,301,120,Strong Arm Robbery,542,E BANNISTER RD and BLUE RIDGE BL,KANSAS CITY,64138,PJ6481,SPD,U,1,SUS,W,F,,N,"E BANNISTER BL KANSAS CITY, RD 64138
(38.9524, -94.5079)",27,2,7,98
150084944,11/24/2015 12:00:00 AM,14:12,11/24/2015 12:00:00 AM,14:12,,,1352,280,Stolen Property OFFE,635,N BENNINGTON AV and NE PARVIN RD,KANSAS CITY,64161,PC1128,SCP,U,1,VIC,,,,N,"N BENNINGTON AV KANSAS CITY, NE 64161
(39.1704, -94.503)",9,6,4,166
150007067,01/29/2015 12:00:00 AM,23:19,01/29/2015 12:00:00 AM,20:00,01/29/2015 12:00:00 AM,23:00,640,23F,Stealing From Auto,134,NICHOLS RD and PENNSYLVANIA AV,KANSAS CITY,64111,PJ3736,CPD,U,1,SUS,U,U,,N,"NICHOLS KANSAS CITY, RD 64111
(39.0413, -94.5935)",103,4,7,44
150002298,01/10/2015 12:00:00 AM,22:26,01/10/2015 12:00:00 AM,19:22,01/10/2015 12:00:00 AM,20:30,670,23D,Stealing from Buildi,543,LONGVIEW RD and PALMER AV,KANSAS CITY,64134,PJ7177,SPD,U,1,SUS,U,U,,N,"LONGVIEW KANSAS CITY, RD 64134
(38.9149, -94.5026)",217,1,7,143
150052802,07/29/2015 12:00:00 AM,0:55,07/29/2015 12:00:00 AM,0:55,,,702,240,Auto Theft,311,INDIANA AV and SMART AV,KANSAS CITY,64123,PJ0420,EPD,U,1,SUS,W,F,,N,"INDIANA KANSAS CITY, AV 64123
(39.1096, -94.5421)",202,4,7,70
150052820,07/29/2015 12:00:00 AM,5:32,07/29/2015 12:00:00 AM,5:00,,,301,120,Strong Arm Robbery,341,EWING AV and E TRUMAN RD,KANSAS CITY,64128,PJ1388,EPD,N,1,SUS,B,M,,N,"E EWING KANSAS CITY, AV 64128
(39.0937, -94.5035)",83,3,7,94
150059530,08/22/2015 12:00:00 AM,18:34,08/22/2015 12:00:00 AM,13:30,08/22/2015 12:00:00 AM,16:30,702,240,Auto Theft,115,KESSLER RD and W PERSHING RD,KANSAS CITY,64108,PJ1906,CPD,U,1,SUS,U,U,,N,"W KESSLER KANSAS CITY, RD 64108
(39.0836, -94.5862)",97,4,7,92
150049344,07/16/2015 12:00:00 AM,16:23,07/16/2015 12:00:00 AM,10:14,07/16/2015 12:00:00 AM,15:30,690,23H,Stealing All Other,231,CLEVELAND AV and E GREGORY BL,KANSAS CITY,64114,PJ5365,MPD,U,1,VIC,B,F,32,N,"E CLEVELAND BL KANSAS CITY, AV 64114
(38.9983, -94.5429)",131,2,7,151
150069044,09/26/2015 12:00:00 AM,1:47,09/26/2015 12:00:00 AM,1:00,,,1401,290,Property Damage,631,N ANTIOCH RD and NE PARVIN RD,KANSAS CITY,64155,PC1302,SCP,U,3,SUS,W,M,,N,"N ANTIOCH RD KANSAS CITY, NE 64155
(39.2536, -94.5726)",30,6,4,82
150060682,08/26/2015 12:00:00 AM,23:57,08/26/2015 12:00:00 AM,23:50,,,302,120,Armed Robbery,121,MINNIE ST and PARK AV,KANSAS CITY,99999,PJ0392,CPD,U,2,SUS,B,M,,Y,"MINNIE KANSAS CITY, ST 99999
(39.1104, -94.5542)",135,3,7,70
150084552,11/20/2015 12:00:00 AM,8:25,11/20/2015 12:00:00 AM,8:25,,,690,23H,Stealing All Other,113,TROOST AV and E TRUMAN RD,KANSAS CITY,64106,PJ1310,CPD,U,1,SUS,U,U,,N,"E TROOST KANSAS CITY, AV 64106
(39.0954, -94.5701)",11,3,7,92
150073921,10/14/2015 12:00:00 AM,10:11,10/13/2015 12:00:00 AM,17:30,10/14/2015 12:00:00 AM,7:30,1401,290,Property Damage,221,J C NICHOLS PK and WARD PK N,KANSAS CITY,64111,PJ3818,MPD,U,1,SUS,U,U,,N,"J C NICHOLS N KANSAS CITY, PK 64111
(39.0517, -94.5958)",42,4,7,50
150042169,06/19/2015 12:00:00 AM,22:44,06/19/2015 12:00:00 AM,22:00,,,702,240,Auto Theft,312,INDEPENDENCE AV and WALLACE AV,KANSAS CITY,64125,PJ0736,EPD,U,1,SUS,B,U,,N,"INDEPENDENCE KANSAS CITY, AV 64125
(39.1039, -94.4834)",207,4,7,125
150044025,06/26/2015 12:00:00 AM,19:36,06/26/2015 12:00:00 AM,19:30,,,1401,290,Property Damage,232,E GREGORY BL and HOLMES RD,KANSAS CITY,64132,PJ5356,MPD,U,1,ARR,B,M,45,N,"E GREGORY KANSAS CITY, BL 64132
(38.999, -94.5799)",146,1,7,163
150076070,10/22/2015 12:00:00 AM,12:21,10/21/2015 12:00:00 AM,16:30,,,690,23H,Stealing All Other,121,FRONT ST and E RIVERFRONT DR,KANSAS CITY,64105,PJ0179,CPD,U,1,VIC,,,,N,"E FRONT KANSAS CITY, ST 64105
(39.1038, -94.5869)",5,4,7,72
150050001,07/19/2015 12:00:00 AM,1:04,07/18/2015 12:00:00 AM,15:00,07/19/2015 12:00:00 AM,1:00,1401,290,Property Damage,311,ASKEW AV and MORRELL AV,KANSAS CITY,64123,PJ0323,EPD,U,1,VIC,W,F,20,N,"ASKEW KANSAS CITY, AV 64123
(39.1122, -94.5388)",202,4,7,76
