Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location,Neighborhood Census,Council Districts,County Boundary,Zip Codes
180000330,01/02/2018,14:36,01/01/2018,16:00,01/02/2018,06:00,702,240,Auto Theft,134,4400  ROANOKE PK,KANSAS CITY,64111,PJ3484,CPD,U,1,SUS,U,U,,N,"4400 ROANOKE PK
KANSAS CITY 64111
(39.04823, -94.601739)",148,4,7,50
180056268,07/24/2018,10:27,07/24/2018,10:15,,,302,120,Armed Robbery,331,3000  PROSPECT AV,KANSAS CITY,64127,PJ2484,EPD,N,1,SUS,B,F,24,N,"3000 PROSPECT AV
KANSAS CITY 64127",,,,
180060716,08/08/2018,21:03,08/08/2018,21:03,,,1401,290,Property Damage,334,E 45 ST and AGNES AV,KANSAS CITY,64128,PJ3597,EPD,N,3,VIC,B,F,51,N,"45 ST and AGNES AV
KANSAS CITY 64128",,,,
180000277,01/02/2018,11:11,12/31/2017,19:00,01/02/2018,06:00,702,240,Auto Theft,142,3700  TRACY AV,KANSAS CITY,64109,PJ2995,CPD,U,1,SUS,U,U,,N,"3700 TRACY AV
KANSAS CITY 64109
(39.059468, -94.569608)",73,3,7,19
180000010,01/01/2018,00:54,12/31/2017,23:00,01/01/2018,00:50,1401,290,Property Damage,533,400  W 103 ST,KANSAS CITY,64114,PJ6708,SPD,U,1,VIC,W,F,40,N,"400 W 103 ST
KANSAS CITY 64114
(38.941619, -94.597866)",210,1,7,162
180000234,01/02/2018,08:42,01/02/2018,00:02,01/02/2018,05:30,702,240,Auto Theft,242,7200  SOUTH BENTON AV,KANSAS CITY,64132,PJ5508,MPD,U,1,VIC,B,M,28,N,"7200 SOUTH BENTON AV
KANSAS CITY 64132
(38.995917, -94.553545)",131,2,7,151
180000496,01/03/2018,08:47,01/02/2018,21:00,01/03/2018,08:30,702,240,Auto Theft,232,6600  KENWOOD AV,KANSAS CITY,64131,PJ5096,MPD,U,1,SUS,U,U,,N,"6600 KENWOOD AV
KANSAS CITY 64131
(39.007526, -94.580853)",132,1,7,163
180038583,05/23/2018,07:40,05/22/2018,23:50,05/23/2018,07:00,702,240,Auto Theft,332,3400  ASKEW AV,KANSAS CITY,64128,PJ2813,EPD,U,1,SUS,U,U,,N,"3400 ASKEW AV
KANSAS CITY 64128
(39.064082, -94.541669)",43,3,7,36
180038544,05/22/2018,23:00,05/22/2018,22:20,,,702,240,Auto Theft,115,00  W PERSHING RD,KANSAS CITY,64106,PJ1906,CPD,U,1,SUS,W,M,,N,"00 W PERSHING RD
KANSAS CITY 64106",,,,
180039201,05/25/2018,06:28,05/25/2018,06:28,,,302,120,Armed Robbery,322,E 22 ST and JACKSON AV,KANSAS CITY,64127,PJ1779,EPD,U,2,VIC,,,,Y,"22 ST and JACKSON AV
KANSAS CITY 64127",,,,
180039594,05/26/2018,13:25,05/19/2018,12:00,05/22/2018,17:00,702,240,Auto Theft,131,3700  MADISON AV,KANSAS CITY,64111,PJ2988,CPD,U,1,VIC,W,M,28,N,"3700 MADISON AV
KANSAS CITY 64111
(39.059376, -94.596462)",75,4,7,50
180037940,05/21/2018,07:30,05/21/2018,07:15,,,702,240,Auto Theft,111,600  CENTRAL ST,KANSAS CITY,64105,PJ0650,CPD,U,1,VIC,W,M,49,N,"600 CENTRAL ST
KANSAS CITY 64105
(39.106247, -94.586119)",5,4,7,72
180000087,01/01/2018,09:14,01/01/2018,03:00,01/01/2018,04:46,1401,290,Property Damage,344,0  ARROWHEAD DR,KANSAS CITY,64126,PJ3281,EPD,U,1,SUS,U,U,,N,"0 ARROWHEAD DR
KANSAS CITY 64126",,,,
180001088,01/05/2018,13:20,01/04/2018,22:00,01/05/2018,12:55,501,220,Burglary - Residence,315,500  HARDESTY AV,KANSAS CITY,64129,PJ0647,EPD,U,1,VIC,W,F,37,N,"500 HARDESTY AV
KANSAS CITY 64129",,,,
180012309,02/19/2018,14:05,02/19/2018,14:05,,,1401,290,Property Damage,543,7500  E 111 TE,KANSAS CITY,64134,PJ7025,SPD,U,2,VIC,W,F,54,N,"7500 E 111
TE KANSAS CITY 64134",,,,
180013321,02/23/2018,18:18,02/23/2018,18:18,,,1401,290,Property Damage,534,4400  E 112 ST,KANSAS CITY,64137,PJ7036,SPD,Y,1,VIC,B,F,49,N,"4400 E 112 ST
KANSAS CITY 64137
(38.922533, -94.539505)",226,1,7,149
180000226,01/02/2018,07:53,01/02/2018,06:50,01/02/2018,07:00,702,240,Auto Theft,221,00  W 53 ST,KANSAS CITY,64112,PJ4235,MPD,U,1,SUS,U,U,,N,"00 W 53 ST
KANSAS CITY 64112",,,,
180000438,01/02/2018,22:25,01/02/2018,21:28,01/02/2018,22:28,702,240,Auto Theft,545,11000  BOOTH AV,KANSAS CITY,64134,PJ7029,SPD,U,1,VIC,U,F,42,N,"11000 BOOTH AV
KANSAS CITY 64134
(38.923685, -94.490782)",200,1,7,143
180012230,02/19/2018,07:43,02/16/2018,18:00,02/19/2018,07:43,501,220,Burglary - Residence,322,2200  KENSINGTON AV,KANSAS CITY,64127,PJ1873,EPD,U,2,SUS,B,M,25,N,"2200 KENSINGTON AV
KANSAS CITY 64127
(39.085279, -94.53156)",17,3,7,95
180012526,02/20/2018,15:15,02/20/2018,15:15,,,702,240,Auto Theft,222,5600  EUCLID AV,KANSAS CITY,64130,PJ4505,MPD,U,1,SUS,U,U,,N,"5600 EUCLID AV
KANSAS CITY 64130
(39.024803, -94.562268)",58,2,7,157
180009214,02/06/2018,19:54,02/06/2018,19:54,,,1401,290,Property Damage,211,2600  SWOPE PK,KANSAS CITY,64130,PJ3933,MPD,U,1,VIC,,,,N,"2600 SWOPE PK
KANSAS CITY 64130
(39.038949, -94.554257)",175,3,7,157
180000576,01/03/2018,12:37,12/27/2017,15:30,12/28/2017,08:00,702,240,Auto Theft,224,400  E 63 ST,KANSAS CITY,64130,PJ4880,MPD,U,1,VIC,,,,N,"400 E 63 ST
KANSAS CITY 64130",,,,
180013579,02/25/2018,01:37,02/25/2018,01:37,,,302,120,Armed Robbery,342,2700  VAN BRUNT BL,KANSAS CITY,64128,PJ2274,EPD,U,1,VIC,B,F,25,Y,"2700 VAN
BRUNT BL KANSAS CITY 64128",,,,
180012839,02/21/2018,18:43,02/21/2018,18:20,02/21/2018,18:30,1401,290,Property Damage,221,400  W 51 ST,KANSAS CITY,64112,PJ3993,MPD,U,1,VIC,W,F,51,N,"400 W 51 ST
KANSAS CITY 64112
(39.035177, -94.594202)",167,4,7,44
180000305,01/02/2018,10:34,12/29/2017,12:00,01/02/2018,10:20,501,220,Burglary - Residence,532,10100  HILLCREST RD,KANSAS CITY,64134,PJ6747,SPD,U,1,VIC,,,,N,"10100 HILLCREST RD
KANSAS CITY 64134
(38.94195, -94.522372)",108,2,7,149
180011276,02/15/2018,13:50,02/15/2018,13:50,02/15/2018,14:20,1352,280,Stolen Property OFFE,323,2600  PROSPECT AV,KANSAS CITY,64123,PJ2172,EPD,U,1,VIC,,,,N,"2600 PROSPECT AV
KANSAS CITY 64123
(39.078772, -94.552412)",234,3,7,95
180012241,02/19/2018,08:36,02/16/2018,15:30,02/19/2018,08:36,501,220,Burglary - Residence,213,8600  E 57 ST,KANSAS CITY,64129,PJ4727,MPD,U,1,VIC,W,M,40,N,"8600 E 57 ST
KANSAS CITY 64129
(39.020207, -94.485611)",116,2,7,155
180011636,02/16/2018,17:42,02/16/2018,15:00,,,301,120,Strong Arm Robbery,133,4000  BROADWAY,KANSAS CITY,64111,PJ3215,CPD,U,2,SUS,W,M,,N,"4000 BROADWAY
KANSAS CITY 64111",,,,
180000347,01/02/2018,15:48,12/31/2017,12:00,01/01/2018,21:00,1401,290,Property Damage,633,1400  NE VIVION RD,KANSAS CITY,64118,PC1033,SCP,N,1,SUS,U,U,,N,"1400 NE VIVION RD
KANSAS CITY 64118
(39.181063, -94.56207)",82,6,4,154
180012914,02/22/2018,04:18,02/21/2018,21:30,02/22/2018,03:00,702,240,Auto Theft,232,1400  E 66 TE,KANSAS CITY,64131,PJ5070,MPD,U,1,SUS,U,U,,N,"1400 E 66
TE KANSAS CITY 64131
(39.008309, -94.5701)",96,2,7,163
180012792,02/21/2018,15:47,02/21/2018,15:00,02/21/2018,15:47,501,220,Burglary - Residence,315,100  OAKLEY AV,KANSAS CITY,64124,PJ0362,EPD,U,2,SUS,W,F,,N,"100 OAKLEY AV
KANSAS CITY 64124
(39.112368, -94.516343)",192,4,7,76
180013324,02/23/2018,17:06,02/23/2018,08:05,02/23/2018,17:00,501,220,Burglary - Residence,415,6800  N MADISON AV,KANSAS CITY,64118,PC0557,NPD,U,1,SUS,U,U,,N,"6800 N MADISON AV
KANSAS CITY 64118
(39.217486, -94.591877)",101,5,4,154
180009214,02/06/2018,19:54,02/06/2018,19:54,,,1401,290,Property Damage,211,2600  SWOPE PK,KANSAS CITY,64130,PJ3933,MPD,U,2,SUS,B,M,,N,"2600 SWOPE PK
KANSAS CITY 64130
(39.038949, -94.554257)",175,3,7,157
180000510,01/03/2018,10:05,01/02/2018,21:00,01/03/2018,07:00,702,240,Auto Theft,111,200  W 2 ST,KANSAS CITY,64102,PJ0375,CPD,U,1,SUS,U,U,,N,"200 W 2 ST
KANSAS CITY 64102
(39.189972, -94.686383)",,,3,77
180012359,02/19/2018,18:13,02/09/2018,17:00,02/19/2018,17:00,702,240,Auto Theft,422,NW 103 ST and N LUCERNE AV,KANSAS CITY,64154,PP0245,NPD,U,1,SUS,U,U,,N,"103 ST and N LUCERNE AV
KANSAS CITY 64154",,,,
180000478,01/03/2018,06:42,01/03/2018,06:05,01/03/2018,06:20,702,240,Auto Theft,642,10800  N HOLMES ST,KANSAS CITY,64155,PC0149,SCP,U,1,VIC,W,M,29,N,"10800 N HOLMES ST
KANSAS CITY 64155
(39.289619, -94.571478)",105,5,4,82
180012410,02/20/2018,00:05,02/20/2018,00:05,,,302,120,Armed Robbery,132,3600  GILLHAM RD,KANSAS CITY,64109,PJ2908,CPD,U,1,VIC,A,M,26,Y,"3600 GILLHAM RD
KANSAS CITY 64109",,,,
180009214,02/06/2018,19:54,02/06/2018,19:54,,,302,120,Armed Robbery,211,2600  SWOPE PK,KANSAS CITY,64130,PJ3933,MPD,U,1,VIC,,,,Y,"2600 SWOPE PK
KANSAS CITY 64130
(39.038949, -94.554257)",175,3,7,157
180017903,03/08/2018,07:53,03/08/2018,05:30,03/08/2018,07:30,1401,290,Property Damage,232,6500  TROOST AV,KANSAS CITY,64130,PJ5033,MPD,U,1,SUS,U,U,,N,"6500 TROOST AV
KANSAS CITY 64130
(39.009273, -94.57476)",96,2,7,163
180013456,02/24/2018,12:28,02/24/2018,08:30,02/24/2018,12:15,501,220,Burglary - Residence,243,700  W 77 ST,KANSAS CITY,64114,PJ5691,MPD,U,1,SUS,U,U,,N,"700 W 77 ST
KANSAS CITY 64114
(38.988847, -94.597693)",147,1,7,162
180013621,02/25/2018,07:42,02/24/2018,22:30,02/25/2018,07:30,702,240,Auto Theft,345,4300  MOATS DR,KANSAS CITY,64133,PJ3756,EPD,N,1,SUS,U,U,,N,"4300 MOATS DR
KANSAS CITY 64133
(39.043666, -94.440217)",37,3,7,37
180005253,01/22/2018,09:00,01/22/2018,09:00,,,1352,280,Stolen Property OFFE,342,8800  E 27 ST,KANSAS CITY,64129,PJ2193,EPD,U,1,VIC,,,,N,"8800 E 27 ST
KANSAS CITY 64129
(39.074509, -94.479054)",236,3,7,155
180001294,01/06/2018,10:58,01/05/2018,16:00,01/06/2018,10:45,501,220,Burglary - Residence,344,3400  HARDESTY AV,KANSAS CITY,64127,PJ2842,EPD,N,1,VIC,B,M,39,N,"3400 HARDESTY AV
KANSAS CITY 64127",,,,
180013002,02/22/2018,13:21,02/22/2018,03:00,02/22/2018,12:30,702,240,Auto Theft,134,W 49 ST and MERCIER ST,KANSAS CITY,64111,PJ3820,CPD,U,1,SUS,U,U,,N,"49 ST and MERCIER ST
KANSAS CITY 64111",,,,
180012191,02/18/2018,20:37,02/15/2018,20:30,02/18/2018,20:30,501,220,Burglary - Residence,321,1100  BENTON BL,KANSAS CITY,64127,PJ1109,EPD,U,1,VIC,W,M,,N,"1100 BENTON
BL KANSAS CITY 64127
(39.100395, -94.544384)",109,3,7,95
180013275,02/23/2018,16:25,02/23/2018,15:40,,,702,240,Auto Theft,143,E 45 ST and TROOST AV,KANSAS CITY,64110,PJ3553,CPD,U,1,SUS,U,U,,N,"45 ST and TROOST AV
KANSAS CITY 64110",,,,
180000573,01/03/2018,13:28,01/03/2018,12:00,01/03/2018,13:00,501,220,Burglary - Residence,314,400  JACKSON AV,KANSAS CITY,64124,PJ0500,EPD,N,1,VIC,W,M,57,N,"400 JACKSON AV
KANSAS CITY 64124
(39.109186, -94.532866)",202,4,7,70
180007967,02/01/2018,20:04,02/01/2018,20:04,02/01/2018,20:30,799,,Auto Theft Outside S,344,S EMANUEL CLEAVER II BL N and LEEDS TR,KANSAS CITY,64128,PJ2996,EPD,U,1,VIC,,,,N,"S EMANUEL CLEAVER II BL N
KANSAS CITY 64128",,,,
180009365,02/07/2018,11:08,02/02/2018,05:00,02/07/2018,11:58,799,,Auto Theft Outside S,345,15600  WOODS CHAPEL RD,KANSAS CITY,64138,PJ5715,EPD,N,1,VIC,W,F,,N,"15600 WOODS CHAPEL RD
KANSAS CITY 64138
(38.983644, -94.398972)",214,2,7,4
180012800,02/21/2018,16:23,02/20/2018,23:00,,,702,240,Auto Theft,233,1300  E 82 TE,KANSAS CITY,64131,PJ5955,MPD,U,1,SUS,U,U,,N,"1300 E 82
TE KANSAS CITY 64131
(38.97982, -94.57315)",205,2,7,163
180000261,01/02/2018,10:28,01/01/2018,02:30,01/01/2018,03:00,702,240,Auto Theft,133,900  WESTPORT RD,KANSAS CITY,64106,PJ3376,CPD,N,1,VIC,W,F,71,N,"900 WESTPORT RD
KANSAS CITY 64106
(39.050725, -94.596836)",42,4,7,50
180011276,02/15/2018,14:51,02/15/2018,14:51,02/15/2018,15:07,1352,280,Stolen Property OFFE,323,2600  PROSPECT AV,KANSAS CITY,64127,PJ2172,EPD,U,1,VIC,,,,N,"2600 PROSPECT AV
KANSAS CITY 64127
(39.078772, -94.552412)",234,3,7,95
180013047,02/22/2018,15:49,02/22/2018,15:49,,,1401,290,Property Damage,143,4100  TROOST AV,KANSAS CITY,64110,PJ3315,CPD,U,1,VIC,B,F,44,N,"4100 TROOST AV
KANSAS CITY 64110
(39.05229, -94.572341)",204,3,7,165
180000573,01/03/2018,13:28,01/03/2018,12:00,01/03/2018,13:00,501,220,Burglary - Residence,314,400  JACKSON AV,KANSAS CITY,64124,PJ0500,EPD,N,1,SUS,U,U,,N,"400 JACKSON AV
KANSAS CITY 64124
(39.109186, -94.532866)",202,4,7,70
180054523,07/17/2018,21:38,07/17/2018,21:38,,,1401,290,Property Damage,133,BELLEVIEW AV and WESTPORT RD,KANSAS CITY,64111,PJ3346,CPD,U,1,ARR,B,F,38,N,"BELLEVIEW AV
KANSAS CITY 64111",,,,
180000237,01/02/2018,09:06,12/24/2017,19:00,12/26/2017,08:30,1401,290,Property Damage,345,10500  E 43 ST,KANSAS CITY,64133,PJ3792,EPD,N,1,VIC,B,M,55,N,"10500 E 43 ST
KANSAS CITY 64133
(39.044534, -94.456764)",173,3,7,37
180000262,01/02/2018,10:19,01/02/2018,07:52,01/02/2018,08:00,702,240,Auto Theft,313,500  ASKEW AV,KANSAS CITY,64124,PJ0579,EPD,U,1,SUS,U,U,,N,"500 ASKEW AV
KANSAS CITY 64124
(39.107592, -94.539001)",202,4,7,70
180011607,02/16/2018,16:20,02/16/2018,10:10,02/16/2018,11:24,1198,26F,Identity Theft,131,1700  W 39 ST,KANSAS CITY,64111,PJ3021,CPD,U,1,VIC,W,M,39,N,"1700 W 39 ST
KANSAS CITY 64111
(39.05727, -94.605262)",232,4,7,50
180013003,02/22/2018,13:49,02/21/2018,20:45,02/22/2018,10:00,702,240,Auto Theft,232,1500  E 76 ST,KANSAS CITY,64131,PJ5684,MPD,U,1,VIC,B,F,38,N,"1500 E 76 ST
KANSAS CITY 64131
(38.989235, -94.570041)",98,2,7,163
180013569,02/25/2018,00:15,02/25/2018,00:15,,,302,120,Armed Robbery,344,FAIRWAY DR and SNI-A-BAR RD,KANSAS CITY,64129,PJ3946,EPD,U,1,SUS,B,M,25,Y,"FAIRWAY DR
KANSAS CITY 64129",,,,
180008787,02/05/2018,09:54,02/05/2018,00:01,02/05/2018,09:50,702,240,Auto Theft,344,6500  STADIUM DR,KANSAS CITY,64129,PJ3080,EPD,U,1,SUS,U,U,,N,"6500 STADIUM DR
KANSAS CITY 64129
(39.057662, -94.508314)",211,3,7,155
180011276,02/15/2018,13:50,02/15/2018,13:50,02/15/2018,14:20,799,,Auto Theft Outside S,323,2600  PROSPECT AV,KANSAS CITY,64123,PJ2172,EPD,U,1,VIC,,,,N,"2600 PROSPECT AV
KANSAS CITY 64123
(39.078772, -94.552412)",234,3,7,95
180012410,02/20/2018,00:05,02/20/2018,00:05,,,302,120,Armed Robbery,132,3600  GILLHAM RD,KANSAS CITY,64109,PJ2908,CPD,U,1,SUS,U,M,,Y,"3600 GILLHAM RD
KANSAS CITY 64109",,,,
180012140,02/18/2018,19:25,02/18/2018,19:15,02/18/2018,19:25,301,120,Strong Arm Robbery,141,E 39 ST and TROOST AV,KANSAS CITY,64111,PJ3070,CPD,N,1,SUS,B,M,,N,"39 ST and TROOST AV
KANSAS CITY 64111",,,,
180013345,02/23/2018,20:31,02/23/2018,20:31,,,301,120,Strong Arm Robbery,212,6800  CRABAPPLE CI,KANSAS CITY,64129,PJ4311,MPD,U,1,VIC,W,M,25,N,"6800 CRABAPPLE
CI KANSAS CITY 64129
(39.030112, -94.505342)",20,2,7,155
180012931,02/22/2018,07:14,02/22/2018,07:00,,,302,120,Armed Robbery,115,2600  CAMPBELL ST,KANSAS CITY,64111,PJ2142,CPD,U,1,VIC,W,M,32,Y,"2600 CAMPBELL ST
KANSAS CITY 64111
(39.079397, -94.573564)",158,3,7,92
180012942,02/22/2018,08:06,02/22/2018,08:06,,,702,240,Auto Theft,332,3300  E LINWOOD BL,KANSAS CITY,64127,PJ2664,EPD,N,1,SUS,B,M,20,N,"3300 E LINWOOD
BL KANSAS CITY 64127
(39.067777, -94.544758)",77,3,7,36
180011432,02/15/2018,23:42,02/15/2018,23:42,,,1401,290,Property Damage,242,1900  E 72 ST,KANSAS CITY,64131,PJ5443,MPD,U,1,SUS,U,U,,N,"1900 E 72 ST
KANSAS CITY 64131",,,,
180012554,02/20/2018,17:16,02/07/2018,00:01,,,1198,26F,Identity Theft,643,10100  N ASH AV,KANSAS CITY,64157,PC0213,SCP,U,2,VIC,W,F,44,N,"10100 N ASH AV
KANSAS CITY 64157
(39.275957, -94.450874)",244,6,4,152
180001048,01/05/2018,10:05,01/03/2018,01:30,01/03/2018,02:30,702,240,Auto Theft,313,600  PROSPECT AV,KANSAS CITY,64124,PJ0670,EPD,U,1,VIC,U,M,52,N,"600 PROSPECT AV
KANSAS CITY 64124
(39.104876, -94.551117)",109,3,7,70
180013584,02/25/2018,02:30,02/25/2018,00:30,02/25/2018,01:50,1401,290,Property Damage,114,W 27 ST and SOUTHWEST BL,KANSAS CITY,64128,PJ2066,CPD,U,1,VIC,W,M,40,N,"27 ST
and SOUTHWEST BL KANSAS CITY 64128",,,,
180000248,01/02/2018,09:44,01/01/2018,18:00,01/02/2018,09:00,702,240,Auto Theft,421,6900  NW 83 ST,KANSAS CITY,64152,PP0398,NPD,N,1,VIC,W,M,26,N,"6900 NW 83 ST
KANSAS CITY 64152
(39.244193, -94.660675)",69,5,3,77
180000730,01/04/2018,05:11,01/03/2018,22:30,01/04/2018,04:40,702,240,Auto Theft,213,5100  EASTERN AV,KANSAS CITY,64129,PJ4264,MPD,U,1,VIC,W,M,23,N,"5100 EASTERN AV
KANSAS CITY 64129
(39.031853, -94.499236)",19,3,7,155
180012785,02/21/2018,12:00,02/16/2018,17:00,02/17/2018,08:30,502,220,Burglary - Non Resid,213,8700  SNI-A-BAR RD,KANSAS CITY,64114,PJ4246,MPD,U,1,SUS,U,U,,N,"8700 SNI-A-BAR RD
KANSAS CITY 64114
(39.031083, -94.482711)",19,3,7,155
180012441,02/20/2018,07:29,02/20/2018,07:00,02/20/2018,07:05,702,240,Auto Theft,324,2400  DENVER AV,KANSAS CITY,64127,PJ2106,EPD,U,1,VIC,,,,N,"2400 DENVER AV
KANSAS CITY 64127
(39.081651, -94.522284)",107,3,7,95
180010426,02/12/2018,00:41,02/12/2018,00:41,,,799,,Auto Theft Outside S,223,3100  E 63 ST,KANSAS CITY,64132,PJ4910,MPD,U,1,SUS,U,U,,N,"3100 E 63 ST
KANSAS CITY 64132",,,,
180000044,01/01/2018,03:23,12/31/2017,23:00,01/01/2018,03:23,501,220,Burglary - Residence,241,6800  MONROE AV,KANSAS CITY,64132,PJ5271,MPD,U,1,VIC,B,M,32,N,"6800 MONROE AV
KANSAS CITY 64132
(39.002766, -94.543865)",72,2,7,151
180013480,02/24/2018,15:15,02/23/2018,20:00,02/24/2018,11:00,702,240,Auto Theft,112,300  W 8 ST,KANSAS CITY,64105,PJ0778,CPD,U,1,SUS,U,U,,N,"300 W 8 ST
KANSAS CITY 64105
(39.10463, -94.586348)",5,4,7,72
180099983,12/30/2018,14:45,12/30/2018,14:30,,,1401,290,Property Damage,323,2200  MONROE AV,KANSAS CITY,64128,PJ1875,EPD,U,1,SUS,B,F,29,N,"2200 MONROE AV
KANSAS CITY 64128",,,,
180000420,01/02/2018,18:53,01/02/2018,09:00,01/02/2018,20:00,501,220,Burglary - Residence,543,11400  CORRINGTON AV,KANSAS CITY,64134,PJ7178,SPD,U,1,SUS,U,U,,N,"11400 CORRINGTON AV
KANSAS CITY 64134
(38.916712, -94.507297)",190,1,7,143
180012738,02/21/2018,12:44,02/21/2018,10:30,,,501,220,Burglary - Residence,232,600  E 74 ST,KANSAS CITY,64131,PJ5539,MPD,U,1,SUS,W,M,,N,"600 E 74 ST
KANSAS CITY 64131
(38.993653, -94.582245)",146,1,7,163
180013059,02/22/2018,17:28,02/22/2018,17:28,,,501,220,Burglary - Residence,234,1600  E 89 TE,KANSAS CITY,64131,PJ6279,MPD,U,1,SUS,B,M,34,N,"1600 E 89
TE KANSAS CITY 64131
(38.964837, -94.570031)",81,2,7,163
180012619,02/21/2018,00:56,02/19/2018,15:00,02/21/2018,00:56,502,220,Burglary - Non Resid,341,1600  OAKLAND AV,KANSAS CITY,64126,PJ1542,EPD,U,1,VIC,,,,N,"1600 OAKLAND AV
KANSAS CITY 64126
(39.091903, -94.495347)",55,3,7,94
180013355,02/23/2018,22:45,02/23/2018,22:45,,,1401,290,Property Damage,122,BROOKLYN AV and E TRUMAN RD,KANSAS CITY,64108,PJ1330,CPD,U,1,ARR,B,M,27,N,"E BROOKLYN AV
KANSAS CITY 64108",,,,
180000110,01/01/2018,12:47,12/27/2017,17:30,01/01/2018,11:17,501,220,Burglary - Residence,332,2800  MONROE AV,KANSAS CITY,64128,PJ2350,EPD,U,1,SUS,U,U,,N,"2800 MONROE AV
KANSAS CITY 64128
(39.07479, -94.539961)",115,3,7,36
180012346,02/19/2018,16:55,02/19/2018,16:55,,,1401,290,Property Damage,211,4300  E 50 TE,KANSAS CITY,64129,PJ4089,MPD,U,1,VIC,,,,N,"4300 E 50
TE KANSAS CITY 64129",,,,
180000503,01/03/2018,09:20,01/02/2018,18:00,01/03/2018,09:15,702,240,Auto Theft,231,200  E 68 ST,KANSAS CITY,64113,PJ5108,MPD,U,1,VIC,W,M,74,N,"200 E 68 ST
KANSAS CITY 64113
(39.006076, -94.585884)",118,1,7,164
180012951,02/23/2018,09:23,02/23/2018,09:23,,,702,240,Auto Theft,322,5300  E 12 ST,KANSAS CITY,64124,PJ1143,EPD,U,1,VIC,W,F,23,N,"5300 E 12 ST
KANSAS CITY 64124
(39.097761, -94.520094)",140,3,7,95
180055995,07/23/2018,11:31,07/22/2018,17:00,07/23/2018,08:00,702,240,Auto Theft,312,6600  E 40HWY,KANSAS CITY,64129,PJ0001,EPD,U,1,VIC,,,,N,"6600 E 40HWY
KANSAS CITY 64129",,,,
180001157,01/05/2018,17:30,01/05/2018,17:30,01/05/2018,17:30,501,220,Burglary - Residence,241,6300  WALROND AV,KANSAS CITY,64132,PJ4956,MPD,U,1,VIC,U,U,,N,"6300 WALROND AV
KANSAS CITY 64132
(39.012182, -94.549195)",168,2,7,151
180001088,01/05/2018,13:20,01/04/2018,22:00,01/05/2018,12:55,501,220,Burglary - Residence,315,500  HARDESTY AV,KANSAS CITY,64129,PJ0647,EPD,U,1,SUS,U,U,,N,"500 HARDESTY AV
KANSAS CITY 64129",,,,
180010475,02/12/2018,09:38,02/12/2018,08:30,02/12/2018,08:35,702,240,Auto Theft,341,5500  E TRUMAN RD,KANSAS CITY,64127,PJ1428,EPD,N,1,VIC,W,M,32,N,"5500 E TRUMAN RD
KANSAS CITY 64127
(39.094087, -94.518251)",140,3,7,95
180013627,02/25/2018,08:40,02/24/2018,22:00,02/25/2018,08:00,501,220,Burglary - Residence,144,4500  OLIVE ST,KANSAS CITY,64127,PJ3652,CPD,U,1,SUS,U,U,,N,"4500 OLIVE ST
KANSAS CITY 64127",,,,
180001059,01/05/2018,11:26,12/29/2017,00:01,01/05/2018,11:26,799,,Auto Theft Outside S,232,7000  PASEO,KANSAS CITY,64131,PJ5295,MPD,U,1,VIC,U,M,,N,"7000 PASEO
KANSAS CITY 64131",,,,
180012740,02/21/2018,12:44,02/19/2018,22:30,02/20/2018,11:00,1401,290,Property Damage,636,3200  N AMERISTAR DR,KANSAS CITY,64161,PC1444,SCP,U,1,SUS,U,U,,N,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.150958, -94.477213)",138,6,4,89
180060013,08/06/2018,17:38,08/06/2018,17:15,,,1401,290,Property Damage,113,E 18 ST and LOCUST ST,KANSAS CITY,64108,PJ1476,CPD,U,1,SUS,U,U,,N,"18 ST and LOCUST ST
KANSAS CITY 64108",,,,
180012344,02/19/2018,16:55,02/12/2018,12:00,02/18/2018,12:00,1401,290,Property Damage,121,500  GILLIS ST,KANSAS CITY,64106,PJ0423,CPD,U,1,VIC,W,M,63,N,"500 GILLIS ST
KANSAS CITY 64106
(39.109905, -94.570758)",102,4,7,75
180000464,01/03/2018,02:49,01/02/2018,17:00,01/03/2018,02:30,702,240,Auto Theft,311,3400  MORRELL AV,KANSAS CITY,64123,PJ0341,EPD,U,1,VIC,W,M,63,N,"3400 MORRELL AV
KANSAS CITY 64123
(39.112314, -94.541188)",202,4,7,76
180000315,01/02/2018,12:31,12/24/2017,12:00,01/02/2018,09:00,501,220,Burglary - Residence,211,4900  COLLEGE AV,KANSAS CITY,64130,PJ3990,MPD,U,1,VIC,W,M,49,N,"4900 COLLEGE AV
KANSAS CITY 64130
(39.036921, -94.546468)",175,3,7,157
180010532,02/12/2018,13:15,10/15/2017,15:00,10/23/2017,15:15,502,220,Burglary - Non Resid,341,9000  E 22 TE,KANSAS CITY,64126,PJ2004,EPD,U,1,VIC,,,,N,"9000 E 22
TE KANSAS CITY 64126
(39.081926, -94.472898)",236,3,7,94
180012884,02/21/2018,22:39,02/21/2018,22:39,,,302,120,Armed Robbery,114,1800  HIGHLAND AV,KANSAS CITY,64108,PJ1585,CPD,U,1,SUS,B,M,,Y,"1800 HIGHLAND AV
KANSAS CITY 64108
(39.090491, -94.562198)",234,3,7,92
