"code","plan","zip","polno","medicare_select","age","gender","smoking","annual_rate","riskclass"
"28207","A","63005","APPLANAM(17)-MO-T","false","90","F","NS","2321.88","P"
"28207","A","63005","APPLANAM(17)-MO-T","false","90","F","S","2600.52","S"
"28207","A","63005","APPLANAM(17)-MO-T","false","90","M","NS","2567.04","P"
"28207","A","63005","APPLANAM(17)-MO-T","false","90","M","S","2875.08","S"
"28207","A","63005","APPLANAM(17)-MO-T","false","91","F","NS","2354.88","P"
"28207","A","63005","APPLANAM(17)-MO-T","false","91","F","S","2637.48","S"
"28207","A","63005","APPLANAM(17)-MO-T","false","91","M","NS","2603.64","P"
"28207","A","63005","APPLANAM(17)-MO-T","false","91","M","S","2916.12","S"
"28207","A","63005","APPLANAM(17)-MO-T","false","92","F","NS","2386.32","P"
"28207","A","63005","APPLANAM(17)-MO-T","false","92","F","S","2672.64","S"
"28207","A","63005","APPLANAM(17)-MO-T","false","92","M","NS","2638.56","P"
"28207","A","63005","APPLANAM(17)-MO-T","false","92","M","S","2955.24","S"
"28207","A","63005","APPLANAM(17)-MO-T","false","93","F","NS","2872.8","P"
"28207","A","63005","APPLANAM(17)-MO-T","false","93","F","S","3217.56","S"
"28207","A","63005","APPLANAM(17)-MO-T","false","93","M","NS","3176.64","P"
"28207","A","63005","APPLANAM(17)-MO-T","false","93","M","S","3557.88","S"
"28207","A","63005","APPLANAM(17)-MO-T","false","94","F","NS","2872.8","P"
"28207","A","63005","APPLANAM(17)-MO-T","false","94","F","S","3217.56","S"
"28207","A","63005","APPLANAM(17)-MO-T","false","94","M","NS","3176.64","P"
"28207","A","63005","APPLANAM(17)-MO-T","false","94","M","S","3557.88","S"
"28207","A","63005","APPLANAM(17)-MO-T","false","95 and Over","F","NS","2872.8","P"
"28207","A","63005","APPLANAM(17)-MO-T","false","95 and Over","F","S","3217.56","S"
"28207","A","63005","APPLANAM(17)-MO-T","false","95 and Over","M","NS","3176.64","P"
"28207","A","63005","APPLANAM(17)-MO-T","false","95 and Over","M","S","3557.88","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","64 and Under","F","NS","3582.24","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","64 and Under","F","S","3582.24","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","64 and Under","M","NS","3582.24","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","64 and Under","M","S","3582.24","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","65","F","NS","2683.2","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","65","F","S","3005.16","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","65","M","NS","3035.4","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","65","M","S","3399.6","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","66","F","NS","2990.76","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","66","F","S","3349.68","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","66","M","NS","3374.28","P"
"65870","A","63005","MLMS6AMO","false","94","M","S","7291","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","66","M","S","3779.16","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","67","F","NS","3080.28","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","67","F","S","3449.88","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","67","M","NS","3473.4","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","67","M","S","3890.16","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","68","F","NS","3174.48","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","68","F","S","3555.36","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","68","M","NS","3577.56","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","68","M","S","4006.92","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","69","F","NS","3272.88","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","69","F","S","3665.64","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","69","M","NS","3686.16","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","69","M","S","4128.48","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","70","F","NS","3383.4","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","70","F","S","3789.36","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","70","M","NS","3808.32","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","70","M","S","4265.28","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","71","F","NS","3481.8","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","71","F","S","3899.64","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","71","M","NS","3917.4","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","71","M","S","4387.44","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","72","F","NS","3584.76","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","72","F","S","4014.96","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","72","M","NS","4030.8","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","72","M","S","4514.52","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","73","F","NS","3670.92","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","73","F","S","4111.44","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","73","M","NS","4126.56","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","73","M","S","4621.8","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","74","F","NS","3757.32","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","74","F","S","4208.16","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","74","M","NS","4221.84","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","74","M","S","4728.48","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","75","F","NS","3843.48","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","75","F","S","4304.64","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","75","M","NS","4317.36","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","75","M","S","4835.4","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","76","F","NS","3930.96","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","76","F","S","4402.68","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","76","M","NS","4413.84","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","76","M","S","4943.52","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","77","F","NS","4016.04","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","77","F","S","4497.96","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","77","M","NS","4507.92","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","77","M","S","5048.88","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","78","F","NS","4085.76","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","78","F","S","4576.08","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","78","M","NS","4585.2","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","78","M","S","5135.4","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","79","F","NS","4155.36","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","79","F","S","4653.96","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","79","M","NS","4662.24","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","79","M","S","5221.68","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","80","F","NS","4224.12","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","80","F","S","4731","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","80","M","NS","4737.96","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","80","M","S","5306.52","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","81","F","NS","4296","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","81","F","S","4811.52","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","81","M","NS","4817.4","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","81","M","S","5395.44","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","82","F","NS","4364.28","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","82","F","S","4887.96","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","82","M","NS","4893.24","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","82","M","S","5480.4","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","83","F","NS","4425.48","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","83","F","S","4956.48","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","83","M","NS","4960.56","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","83","M","S","5555.88","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","84","F","NS","4484.88","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","84","F","S","5023.08","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","84","M","NS","5026.44","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","84","M","S","5629.56","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","85","F","NS","4543.8","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","85","F","S","5089.08","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","85","M","NS","5091.48","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","85","M","S","5702.4","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","86","F","NS","4603.32","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","86","F","S","5155.68","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","86","M","NS","5157.48","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","86","M","S","5776.32","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","87","F","NS","4665.48","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","87","F","S","5225.28","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","87","M","NS","5226","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","87","M","S","5853.12","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","88","F","NS","4749.48","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","88","F","S","5319.36","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","88","M","NS","5318.88","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","88","M","S","5957.16","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","89","F","NS","4833.48","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","89","F","S","5413.44","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","89","M","NS","5412","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","89","M","S","6061.44","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","90","F","NS","4917.6","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","90","F","S","5507.76","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","90","M","NS","5504.76","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","90","M","S","6165.36","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","91","F","NS","5005.92","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","91","F","S","5606.64","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","91","M","NS","5602.44","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","91","M","S","6274.68","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","92","F","NS","5087.88","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","92","F","S","5698.44","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","92","M","NS","5693.28","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","92","M","S","6376.44","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","93","F","NS","6288","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","93","F","S","7042.56","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","93","M","NS","7020","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","93","M","S","7862.4","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","94","F","NS","6288","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","94","F","S","7042.56","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","94","M","NS","7020","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","94","M","S","7862.4","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","95 and Over","F","NS","6288","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","95 and Over","F","S","7042.56","S"
"28207","F","63005","APPLANFM(17)-MO-T","false","95 and Over","M","NS","7020","P"
"28207","F","63005","APPLANFM(17)-MO-T","false","95 and Over","M","S","7862.4","S"
"60176","A","63005","MSPAIS21MO","false","64 and Under","F","NS","2202.46","P"
"60176","A","63005","MSPAIS21MO","false","64 and Under","F","S","2422.71","S"
"60176","A","63005","MSPAIS21MO","false","64 and Under","M","NS","2532.84","P"
"60176","A","63005","MSPAIS21MO","false","64 and Under","M","S","2786.12","S"
"60176","A","63005","MSPAIS21MO","false","65","F","NS","1924.09","P"
"60176","A","63005","MSPAIS21MO","false","65","F","S","2116.5","S"
"60176","A","63005","MSPAIS21MO","false","65","M","NS","2212.71","P"
"60176","A","63005","MSPAIS21MO","false","65","M","S","2433.98","S"
"60176","A","63005","MSPAIS21MO","false","66","F","NS","1924.09","P"
"60176","A","63005","MSPAIS21MO","false","66","F","S","2116.5","S"
"60176","A","63005","MSPAIS21MO","false","66","M","NS","2212.71","P"
"60176","A","63005","MSPAIS21MO","false","66","M","S","2433.98","S"
"60176","A","63005","MSPAIS21MO","false","67","F","NS","1924.09","P"
"60176","A","63005","MSPAIS21MO","false","67","F","S","2116.5","S"
"60176","A","63005","MSPAIS21MO","false","67","M","NS","2212.71","P"
"60176","A","63005","MSPAIS21MO","false","67","M","S","2433.98","S"
"60176","A","63005","MSPAIS21MO","false","68","F","NS","1924.09","P"
"60176","A","63005","MSPAIS21MO","false","68","F","S","2116.5","S"
"60176","A","63005","MSPAIS21MO","false","68","M","NS","2212.71","P"
"60176","A","63005","MSPAIS21MO","false","68","M","S","2433.98","S"
"60176","A","63005","MSPAIS21MO","false","69","F","NS","1971.61","P"
"60176","A","63005","MSPAIS21MO","false","69","F","S","2168.77","S"
"60176","A","63005","MSPAIS21MO","false","69","M","NS","2267.35","P"
"60176","A","63005","MSPAIS21MO","false","69","M","S","2494.09","S"
"60176","A","63005","MSPAIS21MO","false","70","F","NS","2020.3","P"
"60176","A","63005","MSPAIS21MO","false","70","F","S","2222.33","S"
"60176","A","63005","MSPAIS21MO","false","70","M","NS","2323.34","P"
"60176","A","63005","MSPAIS21MO","false","70","M","S","2555.68","S"
"60176","A","63005","MSPAIS21MO","false","71","F","NS","2049.73","P"
"60176","A","63005","MSPAIS21MO","false","71","F","S","2254.71","S"
"60176","A","63005","MSPAIS21MO","false","71","M","NS","2357.19","P"
"60176","A","63005","MSPAIS21MO","false","71","M","S","2592.91","S"
"60176","A","63005","MSPAIS21MO","false","72","F","NS","2079.6","P"
"60176","A","63005","MSPAIS21MO","false","72","F","S","2287.56","S"
"60176","A","63005","MSPAIS21MO","false","72","M","NS","2391.54","P"
"60176","A","63005","MSPAIS21MO","false","72","M","S","2630.69","S"
"60176","A","63005","MSPAIS21MO","false","73","F","NS","2109.89","P"
"60176","A","63005","MSPAIS21MO","false","73","F","S","2320.88","S"
"60176","A","63005","MSPAIS21MO","false","73","M","NS","2426.38","P"
"60176","A","63005","MSPAIS21MO","false","73","M","S","2669.02","S"
"60176","A","63005","MSPAIS21MO","false","74","F","NS","2140.63","P"
"60176","A","63005","MSPAIS21MO","false","74","F","S","2354.7","S"
"60176","A","63005","MSPAIS21MO","false","74","M","NS","2461.73","P"
"60176","A","63005","MSPAIS21MO","false","74","M","S","2707.9","S"
"60176","A","63005","MSPAIS21MO","false","75","F","NS","2171.82","P"
"60176","A","63005","MSPAIS21MO","false","75","F","S","2389","S"
"60176","A","63005","MSPAIS21MO","false","75","M","NS","2497.59","P"
"60176","A","63005","MSPAIS21MO","false","75","M","S","2747.35","S"
"60176","A","63005","MSPAIS21MO","false","76","F","NS","2233.38","P"
"60176","A","63005","MSPAIS21MO","false","76","F","S","2456.72","S"
"60176","A","63005","MSPAIS21MO","false","76","M","NS","2568.39","P"
"60176","A","63005","MSPAIS21MO","false","76","M","S","2825.23","S"
"60176","A","63005","MSPAIS21MO","false","77","F","NS","2296.69","P"
"60176","A","63005","MSPAIS21MO","false","77","F","S","2526.36","S"
"60176","A","63005","MSPAIS21MO","false","77","M","NS","2641.2","P"
"60176","A","63005","MSPAIS21MO","false","77","M","S","2905.32","S"
"60176","A","63005","MSPAIS21MO","false","78","F","NS","2361.8","P"
"60176","A","63005","MSPAIS21MO","false","78","F","S","2597.98","S"
"60176","A","63005","MSPAIS21MO","false","78","M","NS","2716.07","P"
"60176","A","63005","MSPAIS21MO","false","78","M","S","2987.67","S"
"60176","A","63005","MSPAIS21MO","false","79","F","NS","2428.75","P"
"60176","A","63005","MSPAIS21MO","false","79","F","S","2671.62","S"
"60176","A","63005","MSPAIS21MO","false","79","M","NS","2793.06","P"
"60176","A","63005","MSPAIS21MO","false","79","M","S","3072.37","S"
"60176","A","63005","MSPAIS21MO","false","80","F","NS","2497.59","P"
"60176","A","63005","MSPAIS21MO","false","80","F","S","2747.35","S"
"60176","A","63005","MSPAIS21MO","false","80","M","NS","2872.23","P"
"60176","A","63005","MSPAIS21MO","false","80","M","S","3159.46","S"
"60176","A","63005","MSPAIS21MO","false","81","F","NS","2572.84","P"
"60176","A","63005","MSPAIS21MO","false","81","F","S","2830.13","S"
"60176","A","63005","MSPAIS21MO","false","81","M","NS","2958.77","P"
"60176","A","63005","MSPAIS21MO","false","81","M","S","3254.65","S"
"60176","A","63005","MSPAIS21MO","false","82","F","NS","2650.36","P"
"60176","A","63005","MSPAIS21MO","false","82","F","S","2915.4","S"
"60176","A","63005","MSPAIS21MO","false","82","M","NS","3047.92","P"
"60176","A","63005","MSPAIS21MO","false","82","M","S","3352.71","S"
"60176","A","63005","MSPAIS21MO","false","83","F","NS","2730.21","P"
"60176","A","63005","MSPAIS21MO","false","83","F","S","3003.24","S"
"60176","A","63005","MSPAIS21MO","false","83","M","NS","3139.75","P"
"60176","A","63005","MSPAIS21MO","false","83","M","S","3453.72","S"
"60176","A","63005","MSPAIS21MO","false","84","F","NS","2812.47","P"
"60176","A","63005","MSPAIS21MO","false","84","F","S","3093.72","S"
"60176","A","63005","MSPAIS21MO","false","84","M","NS","3234.34","P"
"60176","A","63005","MSPAIS21MO","false","84","M","S","3557.78","S"
"60176","A","63005","MSPAIS21MO","false","85","F","NS","2897.21","P"
"60176","A","63005","MSPAIS21MO","false","85","F","S","3186.93","S"
"60176","A","63005","MSPAIS21MO","false","85","M","NS","3331.79","P"
"60176","A","63005","MSPAIS21MO","false","85","M","S","3664.97","S"
"60176","A","63005","MSPAIS21MO","false","86","F","NS","2984.5","P"
"60176","A","63005","MSPAIS21MO","false","86","F","S","3282.95","S"
"60176","A","63005","MSPAIS21MO","false","86","M","NS","3432.17","P"
"60176","A","63005","MSPAIS21MO","false","86","M","S","3775.39","S"
"60176","A","63005","MSPAIS21MO","false","87","F","NS","3074.42","P"
"60176","A","63005","MSPAIS21MO","false","87","F","S","3381.86","S"
"60176","A","63005","MSPAIS21MO","false","87","M","NS","3535.58","P"
"60176","A","63005","MSPAIS21MO","false","87","M","S","3889.14","S"
"60176","A","63005","MSPAIS21MO","false","88","F","NS","3167.05","P"
