"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1219292","TEREZA BOZENA MASTROGIANNIS","INDIVIDUAL",,"SOUTHINGTON MINI DINER RESTAURANT","LRW.0005107","LRW","5107",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-07-14T00:00:00.000","2017-07-24T00:00:00.000","2018-07-13T00:00:00.000","1765 MERIDEN WATERBURY TPKE","SOUTHINGTON","CT","06489","2018-07-27T00:00:00.000"
"1219916","GRADY BERNARD CLARK JR","INDIVIDUAL",,"DAD'S RESTAURANT OF NIANTIC","LRW.0005108","LRW","5108",,"RESTAURANT WINE & BEER","ACTIVE UNDER REVIEW","MISSING FIRE MARSHAL CERTIFICATE","1","2014-05-08T00:00:00.000","2022-05-05T00:00:00.000","2022-11-04T00:00:00.000","147 MAIN ST","NIANTIC","CT","063573207","2022-05-06T00:00:00.000"
"1220748","NICKOLAS TOPINTZIS","INDIVIDUAL",,"MARLBOROUGH PIZZA & RESTAURANT","LRW.0005109","LRW","5109",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2014-05-30T00:00:00.000","2018-05-31T00:00:00.000","2018-11-29T00:00:00.000","7 INDEPENDENCE DR","MARLBOROUGH","CT","064471408","2018-06-18T00:00:00.000"
"1222313","NORMAN D SINNOCK","INDIVIDUAL",,"NAT HAYDEN'S REAL PIT BARBECUE","LRW.0005110","LRW","5110",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2014-07-22T00:00:00.000","2015-07-22T00:00:00.000","2016-07-21T00:00:00.000","144 BROAD ST # B","WINDSOR","CT","060952944","2016-05-18T00:00:00.000"
"1224425","TIANYOU ZHANG","INDIVIDUAL",,"SHANGHAI CHINESE RESTAURANT","LRW.0005111","LRW","5111",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-10-30T00:00:00.000","2014-10-30T00:00:00.000","2015-10-29T00:00:00.000","1 LANDMARK LN","KENT","CT","067571532","2015-11-12T00:00:00.000"
"1224438","JESSICA N TOLK","INDIVIDUAL",,"LUNCHBOX","LRW.0005112","LRW","5112",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2014-07-21T00:00:00.000","2015-07-21T00:00:00.000","2016-07-20T00:00:00.000","190 WESTON RD","WESTON","CT","068832126","2016-06-22T00:00:00.000"
"1226031","DONG CHEN","INDIVIDUAL",,"ICHIRO","LRW.0005113","LRW","5113",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2014-11-25T00:00:00.000","2015-11-25T00:00:00.000","2016-11-24T00:00:00.000","900 WHITE PLAINS RD","TRUMBULL","CT","066115727","2016-08-18T00:00:00.000"
"1226568","ZEJADIN MAMUDI","INDIVIDUAL",,"WOODBURY PIZZA","LRW.0005114","LRW","5114",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2014-08-08T00:00:00.000","2021-12-08T00:00:00.000","2022-12-07T00:00:00.000","689 MAIN ST S","WOODBURY","CT","067983702","2021-12-02T00:00:00.000"
"1226871","BRUCE AARON DITMAN","BUSINESS","BRUCE AARON DITMAN","MEAT & CO","LRW.0005115","LRW","5115",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"116 CROWN ST # STC2","NEW HAVEN","CT","065103042","2015-05-04T00:00:00.000"
"1228496","MELIJA VINCA","INDIVIDUAL",,"CASA DI ROMA PIZZERIA RESTAURANT","LRW.0005116","LRW","5116",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"103 MAIN ST","SOUTH MERIDEN","CT","064505603","2014-10-24T00:00:00.000"
"1228870","DENIS IBRA","INDIVIDUAL",,"FIORE'S PIZZA","LRW.0005117","LRW","5117",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-10-23T00:00:00.000","2016-10-23T00:00:00.000","2017-10-22T00:00:00.000","314 FLAT ROCK PL UNIT A110","WESTBROOK","CT","064983528","2017-11-05T00:00:00.000"
"1230774","PATHANA L PHILAVONG","INDIVIDUAL",,"PUKET CAFE","LRW.0005118","LRW","5118",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-08-01T00:00:00.000","2018-08-01T00:00:00.000","2019-07-31T00:00:00.000","945 CROMWELL AVE","ROCKY HILL","CT","060673008","2019-08-14T00:00:00.000"
"1231444","KONSTANTINOS MAVRIDIS","INDIVIDUAL",,"GYRO ON PITA (THE)","LRW.0005119","LRW","5119",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2014-07-30T00:00:00.000","2021-11-30T00:00:00.000","2022-11-29T00:00:00.000","91 DANBURY RD","RIDGEFIELD","CT","068774003","2021-12-02T00:00:00.000"
"1233564","QUN CHEN","INDIVIDUAL",,"YAMATO STEAK HOUSE OF JAPAN","LRW.0005120","LRW","5120",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2014-08-04T00:00:00.000","2021-12-04T00:00:00.000","2022-12-03T00:00:00.000","729 HARTFORD PIKE STE 1","DAYVILLE","CT","062411773","2021-12-17T00:00:00.000"
"1233567","MICHAEL N GRANT","INDIVIDUAL",,"GRANT'S HOUSE OF BONES BBQ","LRW.0005121","LRW","5121",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-08-20T00:00:00.000","2017-08-20T00:00:00.000","2018-08-19T00:00:00.000","1 NEW HAVEN AVE","DERBY","CT","064182021","2019-07-31T00:00:00.000"
"1233937","MICHAEL ALAN FARBER","INDIVIDUAL",,"SMOKE BOX BBQ","LRW.0005122","LRW","5122",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-09-09T00:00:00.000","2014-10-28T00:00:00.000","2015-10-27T00:00:00.000","2323 WHITNEY AVE","HAMDEN","CT","065183528","2015-11-10T00:00:00.000"
"1235586","ROBERT WALTER PAINTER","INDIVIDUAL",,"MUSCLE MAKER GRILL","LRW.0005123","LRW","5123",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-08-04T00:00:00.000","2014-08-04T00:00:00.000","2015-08-03T00:00:00.000","2300 DIXWELL AVE","HAMDEN","CT","065142108","2015-08-17T00:00:00.000"
"1235933","GEORGE J KAPETANEAS","INDIVIDUAL",,"CAPTAIN'S PIZZA","LRW.0005124","LRW","5124",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-10-10T00:00:00.000","2019-10-10T00:00:00.000","2021-02-09T00:00:00.000","4050 MAIN ST","BRIDGEPORT","CT","066062701","2021-02-23T00:00:00.000"
"1236443","MARTIN REYES","INDIVIDUAL",,"MELINA'S","LRW.0005125","LRW","5125",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2014-08-20T00:00:00.000","2021-12-20T00:00:00.000","2022-12-19T00:00:00.000","500 BURNSIDE AVE","EAST HARTFORD","CT","061082406","2021-12-22T00:00:00.000"
"1236698","MICHAEL ANTHONY NUZZO","INDIVIDUAL",,"GRAND APIZZA MADISON","LRW.0005126","LRW","5126",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2014-10-02T00:00:00.000","2019-10-02T00:00:00.000","2020-04-01T00:00:00.000","734 BOSTON POST RD","MADISON","CT","064433047","2019-11-27T00:00:00.000"
"1236892","MARIA G SILVA","INDIVIDUAL",,"RESTAURANTE DA GRACA","LRW.0005127","LRW","5127",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2014-09-24T00:00:00.000","2022-01-24T00:00:00.000","2023-01-23T00:00:00.000","54 N MAIN ST","NORWALK","CT","068542716","2022-06-28T00:00:00.000"
"1237239","GUO DONG ZHENG","INDIVIDUAL",,"KAM PEI","LRW.0005128","LRW","5128",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2014-08-15T00:00:00.000","2021-12-15T00:00:00.000","2022-12-14T00:00:00.000","49 HIGH RIDGE RD","STAMFORD","CT","069053800","2021-12-28T00:00:00.000"
"1239527","JAYESH V PATEL","INDIVIDUAL",,"TANGRA BIRYANI POINT","LRW.0005129","LRW","5129",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"498 GLENBROOK RD","STAMFORD","CT","069061821","2015-03-03T00:00:00.000"
"1241114","KENNEDY SERRANO","INDIVIDUAL",,"CUGINO'S PIZZERIA","LRW.0005130","LRW","5130",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-04-30T00:00:00.000","2020-08-30T00:00:00.000","2021-08-29T00:00:00.000","179 ROOSEVELT DR","SEYMOUR","CT","064832119","2021-10-28T00:00:00.000"
"1242097","XIU FANG ZHU","INDIVIDUAL",,"PEKING TOKYO CT","LRW.0005131","LRW","5131",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-12-31T00:00:00.000","2019-12-31T00:00:00.000","2021-04-30T00:00:00.000","727 RUBBER AVE","NAUGATUCK","CT","067703642","2021-06-29T00:00:00.000"
"1242106","JIAZHEN CHEN","INDIVIDUAL",,"ROYAL HOUSE","LRW.0005132","LRW","5132",,"RESTAURANT WINE & BEER","INACTIVE","OUT OF BUSINESS","0","2014-09-19T00:00:00.000","2015-09-19T00:00:00.000","2016-09-18T00:00:00.000","222 POST RD STE C","FAIRFIELD","CT","068246245","2016-08-25T00:00:00.000"
"1242109","SHKUMBIN GJONBALAJ","INDIVIDUAL",,"BENNY'S","LRW.0005133","LRW","5133",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-10-24T00:00:00.000","2017-10-24T00:00:00.000","2018-10-23T00:00:00.000","562 HOPMEADOW ST","SIMSBURY","CT","060702472","2018-11-06T00:00:00.000"
"1242284","DOMINICK MIRABILE","INDIVIDUAL",,"RED TOMADO","LRW.0005134","LRW","5134",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-12-02T00:00:00.000","2014-12-02T00:00:00.000","2015-12-01T00:00:00.000","72A CHURCH ST","NEW HAVEN","CT","065103304","2015-12-15T00:00:00.000"
"1242287","ANTHONY A GIORDANO","INDIVIDUAL",,"ORGANIC GRILL","LRW.0005135","LRW","5135",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-09-24T00:00:00.000","2014-09-24T00:00:00.000","2015-09-23T00:00:00.000","129 CHURCH ST","NEW HAVEN","CT","065102026","2016-03-08T00:00:00.000"
"1242496","ANSHU VIDYARTHI","INDIVIDUAL",,"LE FAT POODLE","LRW.0005136","LRW","5136",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2014-11-14T00:00:00.000","2015-11-14T00:00:00.000","2016-11-13T00:00:00.000","20 ARCADIA RD","OLD GREENWICH","CT","068701721","2015-11-25T00:00:00.000"
"1243288","INDERJIT SINGH","LIMITED LIABILITY COMPANY",,"SITAR RESTAURANT","LRW.0005137","LRW","5137",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2014-10-08T00:00:00.000","2022-02-08T00:00:00.000","2023-02-07T00:00:00.000","45 GROVE ST","NEW HAVEN","CT","065116524","2022-02-03T00:00:00.000"
"1244115","MUSTAFA KANGAL","INDIVIDUAL",,"WINDSOR LOCKS DINER","LRW.0005138","LRW","5138",,"RESTAURANT WINE & BEER","INACTIVE","OUT OF BUSINESS","0","2015-01-21T00:00:00.000","2018-01-21T00:00:00.000","2019-01-20T00:00:00.000","255 MAIN ST STE 5","WINDSOR LOCKS","CT","060961916","2019-01-09T00:00:00.000"
"1244734","JAMES CHRISTOPHER MCDONALD","INDIVIDUAL",,"THE BLIND PIG","LRW.0005139","LRW","5139",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2015-05-08T00:00:00.000","2016-05-08T00:00:00.000","2017-05-07T00:00:00.000","89 ARCH ST","HARTFORD","CT","061032832","2017-01-17T00:00:00.000"
"1244739","DONNA P TESTSOS","INDIVIDUAL",,"WASHINGTON PIZZA HOUSE","LRW.0005140","LRW","5140",,"RESTAURANT WINE & BEER","ACTIVE IN RENEWAL","CURRENT","1","2015-06-05T00:00:00.000","2021-10-05T00:00:00.000","2022-10-04T00:00:00.000","13 RIVER RD","WASHINGTON DEPOT","CT","067941512","2022-01-14T00:00:00.000"
"1245065","BRIAN BURRELL","INDIVIDUAL",,"SMASHBURGER","LRW.0005141","LRW","5141",,"RESTAURANT WINE & BEER","INACTIVE","OUT OF BUSINESS","0","2014-11-21T00:00:00.000","2019-11-21T00:00:00.000","2021-03-20T00:00:00.000","907 HARTFORD TPKE STE E2","WATERFORD","CT","063854268","2020-08-21T00:00:00.000"
"1245188","ARI J LIEBERMAN","INDIVIDUAL",,"SOOSH","LRW.0005142","LRW","5142",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-11-12T00:00:00.000","2016-11-12T00:00:00.000","2017-11-11T00:00:00.000","2701 SUMMER ST","STAMFORD","CT","069054320","2018-02-09T00:00:00.000"
"1246303","THOMAS J GOLFIS","INDIVIDUAL",,"RIVERS EDGE CAFE","LRW.0005143","LRW","5143",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-10-16T00:00:00.000","2015-10-16T00:00:00.000","2016-10-15T00:00:00.000","88 RYDERS LN","STRATFORD","CT","066141666","2016-10-29T00:00:00.000"
"1247045","JIANGYAN ZHU","INDIVIDUAL",,"SHU RESTAURANT","LRW.0005144","LRW","5144",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2014-10-17T00:00:00.000","2022-04-21T00:00:00.000","2023-02-16T00:00:00.000","156 SHIELD ST","WEST HARTFORD","CT","061101940","2022-04-28T00:00:00.000"
"1247724","GERASIMOS M DIMITRATOS","INDIVIDUAL",,"MAX PIZZA II","LRW.0005145","LRW","5145",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2014-10-20T00:00:00.000","2022-02-20T00:00:00.000","2023-02-19T00:00:00.000","79 SHUTTLE MEADOW AVE","NEW BRITAIN","CT","060513359","2022-03-04T00:00:00.000"
"1248627","WEI WU GUO","INDIVIDUAL",,"PEKING HOUSE OF WILLIMANTIC INC","LRW.0005146","LRW","5146",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-12-23T00:00:00.000","2021-04-23T00:00:00.000","2022-04-22T00:00:00.000","1601 MAIN ST","WILLIMANTIC","CT","062261100","2022-06-21T00:00:00.000"
"1249419","DORA B MINCHALA","INDIVIDUAL",,"LA KABANITA RESTAURANT","LRW.0005147","LRW","5147",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-11-07T00:00:00.000","2014-11-07T00:00:00.000","2015-11-06T00:00:00.000","35 WHITE STREET","DANBURY","CT","06810","2015-11-20T00:00:00.000"
"1252523","MUSTAFA CIRKIN","INDIVIDUAL",,"RANDY'S WOOSTER STREET PIZZA","LRW.0005148","LRW","5148",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2014-11-25T00:00:00.000","2014-11-25T00:00:00.000","2015-11-24T00:00:00.000","1232 STORRS RD","STORRS MANSFIELD","CT","062682232","2015-12-08T00:00:00.000"
"1252949","JAIRO S ORELLANA","INDIVIDUAL",,"FUNCHAL CAFE & DELICATESSEN","LRW.0005149","LRW","5149",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"881 LAFAYETTE BLVD","BRIDGEPORT","CT","066044705","2016-08-09T00:00:00.000"
"1253463","LI Y CHEN","INDIVIDUAL",,"ROYAL BUFFET","LRW.0005150","LRW","5150",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2015-02-17T00:00:00.000","2022-06-17T00:00:00.000","2023-06-16T00:00:00.000","1228 MAIN ST","WILLIMANTIC","CT","062261908","2022-07-08T00:00:00.000"
"1254328","PASA OKSUZ","INDIVIDUAL",,"VILLAGE PIZZA & GRILLE","LRW.0005151","LRW","5151",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2014-12-10T00:00:00.000","2022-04-10T00:00:00.000","2023-04-09T00:00:00.000","53 W MAIN ST","NIANTIC","CT","063572328","2022-04-22T00:00:00.000"
"1254605","LUAN GECAJ","INDIVIDUAL",,"BASILICO","LRW.0005152","LRW","5152",,"RESTAURANT WINE & BEER","INACTIVE","OUT OF BUSINESS","0","2015-03-04T00:00:00.000","2019-03-17T00:00:00.000","2020-03-16T00:00:00.000","5 PADANARAM RD","DANBURY","CT","068114835","2019-10-04T00:00:00.000"
"1254757","LEUNG FAI KWOK","INDIVIDUAL",,"SWEET BASIL RESTAURANT","LRW.0005153","LRW","5153",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-01-07T00:00:00.000","2020-01-07T00:00:00.000","2021-05-06T00:00:00.000","33 EAST ST","PLAINVILLE","CT","060622308","2021-07-05T00:00:00.000"
"1255542","ROBERT L BARTON","INDIVIDUAL",,"NOODLES & COMPANY","LRW.0005154","LRW","5154",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-03-03T00:00:00.000","2017-03-03T00:00:00.000","2018-03-02T00:00:00.000","41 HEBRON AVE","GLASTONBURY","CT","060334252","2018-03-16T00:00:00.000"
"1255962","WAGID YOUSEF","INDIVIDUAL",,"NINA'S CAFE","LRW.0005155","LRW","5155",,"RESTAURANT WINE & BEER","INACTIVE","APPLICATION EXPIRED","0",,,,"39 W MAIN ST","MERIDEN","CT","064514110","2015-12-17T00:00:00.000"
"1256001","KRUNAL PATEL","INDIVIDUAL",,"GUS PIZZA","LRW.0005156","LRW","5156",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-03-17T00:00:00.000","2016-03-17T00:00:00.000","2017-03-16T00:00:00.000","1283 GOLD STAR HWY","GROTON","CT","063402717","2017-06-12T00:00:00.000"
"1256132","SUKSAWAN PANASY","INDIVIDUAL",,"THAI CHARM RESTAURANT","LRW.0005157","LRW","5157",,"RESTAURANT WINE & BEER","ACTIVE UNDER REVIEW","MISSING FIRE MARSHAL CERTIFICATE","1","2014-12-31T00:00:00.000","2022-06-06T00:00:00.000","2023-04-30T00:00:00.000","218 KENT RD","NEW MILFORD","CT","067765520","2022-06-06T00:00:00.000"
"1259419","ROBERT L BARTON","INDIVIDUAL",,"NOODLES & COMPANY","LRW.0005158","LRW","5158",,"RESTAURANT WINE & BEER","INACTIVE","DOES NOT WISH TO RENEW","0","2015-06-23T00:00:00.000","2017-06-23T00:00:00.000","2018-06-22T00:00:00.000","842 QUEEN ST","SOUTHINGTON","CT","064891595","2018-05-04T00:00:00.000"
"1259503","ELIZABETH S TEJADA BENITEZ","INDIVIDUAL",,"EDI'S PIZZERIA & RESTAURANT II","LRW.0005159","LRW","5159",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-02-24T00:00:00.000","2017-02-24T00:00:00.000","2018-02-23T00:00:00.000","234 SPENCER ST","MANCHESTER","CT","060404618","2018-03-09T00:00:00.000"
"1259666","FREDY A TEYSSEDOU SR","INDIVIDUAL",,"GARLIC & HERBS TRATTORIA & PIZZA","LRW.0005160","LRW","5160",,"RESTAURANT WINE & BEER","INACTIVE","OUT OF BUSINESS","0","2015-03-12T00:00:00.000","2016-03-12T00:00:00.000","2017-03-11T00:00:00.000","2 NORTH ST","WOLCOTT","CT","067161349","2016-10-19T00:00:00.000"
"1260400","JASON RAIA","INDIVIDUAL",,"ILLIANO'S ITALIAN PIZZERIA","LRW.0005161","LRW","5161",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2015-03-25T00:00:00.000","2022-07-25T00:00:00.000","2023-07-24T00:00:00.000","534 WASHINGTON ST","MIDDLETOWN","CT","064572513","2022-08-16T00:00:00.000"
"1260403","RONALD J HERMAN JR","INDIVIDUAL",,"WOOSTER HOLLOW CAFE","LRW.0005162","LRW","5162",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2015-01-23T00:00:00.000","2022-05-23T00:00:00.000","2023-05-22T00:00:00.000","659 DANBURY RD","RIDGEFIELD","CT","068772706","2022-05-24T00:00:00.000"
"1262527","GENNARO SCHIANO-DICOLA","INDIVIDUAL",,"MERIDEN NAPOLI PIZZA","LRW.0005163","LRW","5163",,"RESTAURANT WINE & BEER","INACTIVE","OUT OF BUSINESS","0","2015-04-15T00:00:00.000","2020-04-15T00:00:00.000","2021-08-14T00:00:00.000","311 W MAIN ST","MERIDEN","CT","064514046","2021-04-19T00:00:00.000"
"1262763","BERNARD J REID","INDIVIDUAL",,"REID'S GRILL & CREAMERY","LRW.0005164","LRW","5164",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-04-06T00:00:00.000","2015-04-06T00:00:00.000","2016-04-05T00:00:00.000","1384 MAIN ST","COVENTRY","CT","06238","2016-04-19T00:00:00.000"
"1264664","THAWATCHAI BOONYALAI","INDIVIDUAL",,"SAMUI THAI CUSINE","LRW.0005165","LRW","5165",,"RESTAURANT WINE & BEER","ACTIVE UNDER REVIEW","MISSING FIRE MARSHAL CERTIFICATE","1","2015-02-18T00:00:00.000","2022-07-06T00:00:00.000","2023-06-17T00:00:00.000","385 MAIN ST S","SOUTHBURY","CT","064884240","2022-07-06T00:00:00.000"
"1265310","PABLO COSMA","INDIVIDUAL",,"LA BARRA GRILL AND RESTAURANT","LRW.0005166","LRW","5166",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-04-23T00:00:00.000","2017-04-23T00:00:00.000","2018-04-22T00:00:00.000","453 ZION ST","HARTFORD","CT","061062351","2018-05-06T00:00:00.000"
"1265314","NICKOLAOS FOKAIDIS","INDIVIDUAL",,"THE VILLAGE PIZZA RESTAURANT","LRW.0005167","LRW","5167",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2015-03-13T00:00:00.000","2019-03-13T00:00:00.000","2019-06-12T00:00:00.000","1602 ROUTE 12","GALES FERRY","CT","063351864","2019-04-03T00:00:00.000"
"1265316","SORAYA KAOROPTHAM","INDIVIDUAL",,"ANAYA SUSHI","LRW.0005168","LRW","5168",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2015-02-18T00:00:00.000","2022-06-18T00:00:00.000","2023-06-17T00:00:00.000","1150 CHAPEL ST","NEW HAVEN","CT","065114833","2022-05-20T00:00:00.000"
"1265532","JOSEPH M RAVALESE","INDIVIDUAL",,"THE COUNTRY DINER","LRW.0005169","LRW","5169",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-03-05T00:00:00.000","2018-03-05T00:00:00.000","2019-03-04T00:00:00.000","111 HAZARD AVE","ENFIELD","CT","060824590","2019-03-18T00:00:00.000"
"1266934","ANGELIKI DIMITRAKOPOULOS","INDIVIDUAL",,"PRIMO 8","LRW.0005170","LRW","5170",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-03-27T00:00:00.000","2016-04-06T00:00:00.000","2017-03-26T00:00:00.000","8 S MAIN ST","WINSTED","CT","060982002","2017-04-09T00:00:00.000"
"1268033","YONG LIU","INDIVIDUAL",,"TISUMI","LRW.0005171","LRW","5171",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2016-02-09T00:00:00.000","2022-06-09T00:00:00.000","2023-06-08T00:00:00.000","2850 MAIN ST","GLASTONBURY","CT","060331036","2022-04-20T00:00:00.000"
"1268866","WILLIAM J AUCLAIR","INDIVIDUAL",,"THE GATHERING RESTAURANT & PIZZA","LRW.0005172","LRW","5172",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-03-30T00:00:00.000","2017-03-30T00:00:00.000","2018-03-29T00:00:00.000","817 PROVIDENCE PIKE","DANIELSON","CT","062393903","2018-04-12T00:00:00.000"
"1273813","LIRI ISMAILI","INDIVIDUAL",,"PIZZARO'S PIZZERIA","LRW.0005175","LRW","5175",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-10-20T00:00:00.000","2019-10-21T00:00:00.000","2021-02-19T00:00:00.000","225 WEST ST","SEYMOUR","CT","064832603","2021-03-05T00:00:00.000"
"1274301","KULWINDER KAUR","INDIVIDUAL",,"KENDERS INDIAN PALACE","LRW.0005176","LRW","5176",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-04-13T00:00:00.000","2017-04-13T00:00:00.000","2018-04-12T00:00:00.000","833 E CENTER ST","WALLINGFORD","CT","064925036","2018-04-26T00:00:00.000"
"1274545","LUMTURI VELIEU","INDIVIDUAL",,"HAYSTACK PIZZA RESTAURANT","LRW.0005177","LRW","5177",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-05-11T00:00:00.000","2015-05-11T00:00:00.000","2016-05-10T00:00:00.000","32 GREENWOODS RD W","NORFOLK","CT","060581032","2016-05-24T00:00:00.000"
"127577","GERARDO PANE","INDIVIDUAL","RISTORANTE PARADISO & PIZZERIA","RISTORANTE PARADISO & PIZZERIA","LRW.0003033","LRW","3033",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"2000-12-21T00:00:00.000","2001-12-20T00:00:00.000","356 WEST PUTNAM AVE","GREENWICH","CT","06830","2004-04-23T00:00:00.000"
"1276244","POYEE FONG","INDIVIDUAL",,"PO'S RICE AND SPICE","LRW.0005178","LRW","5178",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2015-09-15T00:00:00.000","2022-01-15T00:00:00.000","2023-01-14T00:00:00.000","97 MAIN ST","EAST HAMPTON","CT","064241126","2022-08-24T00:00:00.000"
"1277558","AHMED M AHSAN","INDIVIDUAL",,"OLE'S RESTAURNAT LLC","LRW.0005179","LRW","5179",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2015-06-18T00:00:00.000","2015-06-18T00:00:00.000","2016-06-17T00:00:00.000","172 WHITE ST","DANBURY","CT","068106812","2016-07-01T00:00:00.000"
"127779","MARY AVRAMOPOULOS","INDIVIDUAL",,"BLUE SKY DINER","LRW.0003032","LRW","3032",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2004-12-21T00:00:00.000","2022-04-21T00:00:00.000","2023-04-20T00:00:00.000","273 FERRY BLVD","STRATFORD","CT","066156007","2022-06-10T00:00:00.000"
"1278538","RATIKORN THANAKHEEREE","INDIVIDUAL",,"THAI HOUSE RESTAURANT AND SUSHI BAR","LRW.0005180","LRW","5180",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2015-07-27T00:00:00.000","2021-11-27T00:00:00.000","2022-11-26T00:00:00.000","875 MAIN ST","SOUTH GLASTONBURY","CT","060732218","2021-11-10T00:00:00.000"
"1279793","PETER T MANIATIS","INDIVIDUAL",,"RIVER HOUSE CAFE","LRW.0005181","LRW","5181",,"RESTAURANT WINE & BEER","INACTIVE","OUT OF BUSINESS","0","2015-06-23T00:00:00.000","2016-07-15T00:00:00.000","2017-06-23T00:00:00.000","148 ELIZABETH ST","DERBY","CT","064181890","2016-10-17T00:00:00.000"
"128075","GEORGE AMATUZZI","INDIVIDUAL",,"ROMA PIZZERIA","LRW.0003031","LRW","3031",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,"2002-12-20T00:00:00.000","2003-12-19T00:00:00.000","411 MAIN ST","RIDGEFIELD","CT","06877","2008-08-20T00:00:00.000"
"128081","DUANE I PALMES","INDIVIDUAL",,"COLCHESTER PIZZA RESTAURANT","LRW.0003030","LRW","3030",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2004-12-20T00:00:00.000","2022-04-20T00:00:00.000","2023-04-19T00:00:00.000","59 LEBANON AVE","COLCHESTER","CT","064151211","2022-03-28T00:00:00.000"
"1285412","RAYMOND ANTHONY VALENTI","INDIVIDUAL",,"SMASHBURGER #1507","LRW.0005184","LRW","5184",,"RESTAURANT WINE & BEER","INACTIVE","OUT OF BUSINESS","0","2015-08-20T00:00:00.000","2019-08-20T00:00:00.000","2020-08-19T00:00:00.000","1590 BOSTON POST RD","MILFORD","CT","064602775","2019-12-04T00:00:00.000"
