Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Involvement,Race,Sex,Age,Firearm Used Flag,Location
KC19091155,11/29/2019,22:43,11/29/2019,22:43,,,Assault (Aggravated),13A,Aggravated Assault,314,4800  INDEPENDENCE AVE,KANSAS CITY,64124,,EPD,N,VIC,W,M,,true,
KC19091155,11/29/2019,22:43,11/29/2019,22:43,,,Assault (Aggravated),13A,Aggravated Assault,314,4800  INDEPENDENCE AVE,KANSAS CITY,64124,,EPD,N,VIC,W,F,,true,
KC19091155,11/29/2019,22:43,11/29/2019,22:43,,,Assault (Aggravated),13A,Aggravated Assault,314,4800  INDEPENDENCE AVE,KANSAS CITY,64124,,EPD,N,VIC,W,F,,true,
KC19090939,11/29/2019,0:34,11/29/2019,0:34,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,144,4300  PASEO BLVD,KANSAS CITY,,,CPD,Y,VIC,B,F,29,true,"4300  PASEO BLVD
KANSAS CITY
(39.048562, -94.567908)"
KC19090948,11/29/2019,1:50,11/29/2019,1:50,,,Robbery (Armed Street),13A,Aggravated Assault,233,E 80 ST and TROOST AVE,KANSAS CITY,64130,,MPD,N,VIC,U,M,26,false,"E 80 ST and TROOST AVE
KANSAS CITY 64130
(38.983162, -94.576071)"
KC19091155,11/29/2019,22:43,11/29/2019,22:43,,,Assault (Aggravated),13A,Aggravated Assault,314,4800  INDEPENDENCE AVE,KANSAS CITY,64124,,EPD,N,VIC,W,F,33,true,
KC19091155,11/29/2019,22:43,11/29/2019,22:43,,,Assault (Aggravated),13A,Aggravated Assault,314,4800  INDEPENDENCE AVE,KANSAS CITY,64124,,EPD,N,VIC,W,M,35,true,
KC19091155,11/29/2019,22:43,11/29/2019,22:43,,,Assault (Aggravated),13A,Aggravated Assault,314,4800  INDEPENDENCE AVE,KANSAS CITY,64124,,EPD,N,VIC,W,F,,true,
KC19091108,11/29/2019,15:43,11/29/2019,1:00,11/29/2019,15:45,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,144,4100  BROOKLYN AVE,KANSAS CITY,64130,,CPD,Y,VIC,B,M,38,true,"4100  BROOKLYN AVE
KANSAS CITY 64130
(39.051804, -94.558451)"
KC19091155,11/29/2019,22:43,11/29/2019,22:43,,,Assault (Aggravated),13A,Aggravated Assault,314,4800  INDEPENDENCE AVE,KANSAS CITY,64124,,EPD,N,VIC,W,F,32,true,
KC19091113,11/29/2019,17:57,11/29/2019,17:55,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,322,4300  E 19TH ST,KANSAS CITY,,PJ1719,EPD,Y,VIC,W,F,22,false,"4300  E 19TH ST
KANSAS CITY
(39.088698, -94.532405)"
KC19091155,11/29/2019,22:43,11/29/2019,22:43,,,Assault (Aggravated),13A,Aggravated Assault,314,4800  INDEPENDENCE AVE,KANSAS CITY,64124,,EPD,N,VIC,W,F,,true,
KC19091155,11/29/2019,22:43,11/29/2019,22:43,,,Assault (Aggravated),13A,Aggravated Assault,314,4800  INDEPENDENCE AVE,KANSAS CITY,64124,,EPD,N,VIC,W,F,19,true,
KC19090948,11/29/2019,1:50,11/29/2019,1:50,,,Robbery (Armed Street),13A,Aggravated Assault,233,E 80 ST and TROOST AVE,KANSAS CITY,64130,,MPD,N,VIC,B,M,26,false,"E 80 ST and TROOST AVE
KANSAS CITY 64130
(38.983162, -94.576071)"
KC19090947,11/29/2019,1:49,11/29/2019,1:49,,,Assault (Aggravated),13A,Aggravated Assault,342,6000  E 31ST ST,KANSAS CITY,64129,PJ2564,EPD,N,VIC,W,M,37,true,"6000  E 31ST ST
KANSAS CITY 64129
(39.068705, -94.51385)"
KC19091072,11/29/2019,15:08,11/29/2019,15:08,,,Assault (Aggravated),13A,Aggravated Assault,211,5200  CYPRESS AVE,KANSAS CITY,,PJ4237,MPD,N,VIC,B,M,,false,"5200  CYPRESS AVE
KANSAS CITY
(39.030933, -94.531226)"
KC19090939,11/29/2019,0:34,11/29/2019,0:34,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,144,4300  PASEO BLVD,KANSAS CITY,,,CPD,Y,VIC,B,F,30,true,"4300  PASEO BLVD
KANSAS CITY
(39.048562, -94.567908)"
KC19091155,11/29/2019,22:43,11/29/2019,22:43,,,Assault (Aggravated),13A,Aggravated Assault,314,4800  INDEPENDENCE AVE,KANSAS CITY,64124,,EPD,N,VIC,W,M,36,true,
KC19091155,11/29/2019,22:43,11/29/2019,22:43,,,Assault (Aggravated),13A,Aggravated Assault,314,4800  INDEPENDENCE AVE,KANSAS CITY,64124,,EPD,N,VIC,W,F,,true,
KC19091105,11/29/2019,17:00,11/29/2019,17:00,,,Assault (Aggravated),13A,Aggravated Assault,233,1200  E 85TH ST,KANSAS CITY,64130,PJ6090,MPD,N,VIC,B,M,39,false,"1200  E 85TH ST
KANSAS CITY 64130
(38.973399, -94.575099)"
KC19090956,11/29/2019,3:14,11/29/2019,3:14,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,211,6200  SWOPE PKWY,KANSAS CITY,64130,,MPD,Y,VIC,B,F,34,true,"6200  SWOPE PKWY
KANSAS CITY 64130
(39.013547, -94.542256)"
KC19090789,11/28/2019,4:31,11/28/2019,4:15,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,421,8600  NW 83RD ST,KANSAS CITY,,PP0364,NPD,Y,VIC,B,F,35,false,"8600  NW 83RD ST
KANSAS CITY
(39.245538, -94.680487)"
KC19090864,11/28/2019,15:19,11/28/2019,15:19,,,Assault (Aggravated),13A,Aggravated Assault,211,5100  BELLEFONTAINE AVE,KANSAS CITY,64130,PJ4147,MPD,N,VIC,B,M,20,false,"5100  BELLEFONTAINE AVE
KANSAS CITY 64130
(39.033537, -94.548962)"
KC19090866,11/28/2019,15:32,11/28/2019,15:32,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,234,8600  WARD PKWY,KANSAS CITY,,PJ6174,MPD,Y,VIC,B,F,33,false,"8600  WARD PKWY
KANSAS CITY
(38.971462, -94.605386)"
KC19090809,11/28/2019,8:45,11/28/2019,8:45,,,Assault (Aggravated),13A,Aggravated Assault,141,E 33RD ST and CAMPBELL ST,KANSAS CITY,64109,PJ2621,CPD,N,VIC,W,M,64,true,
KC19090784,11/28/2019,3:39,11/28/2019,3:15,,,Assault (Aggravated),13A,Aggravated Assault,314,INDEPENDENCE AVE and VAN BRUNT BLVD,KANSAS CITY,,PJ0719,EPD,N,VIC,B,M,31,true,
KC19090864,11/28/2019,15:19,11/28/2019,15:19,,,Assault (Aggravated),13A,Aggravated Assault,211,5100  BELLEFONTAINE AVE,KANSAS CITY,64130,PJ4147,MPD,N,VIC,,F,38,false,"5100  BELLEFONTAINE AVE
KANSAS CITY 64130
(39.033537, -94.548962)"
KC19090703,11/27/2019,18:13,11/27/2019,18:13,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,213,6700  MANCHESTER AVE,KANSAS CITY,64133,PJ5274,MPD,Y,VIC,B,F,60,true,"6700  MANCHESTER AVE
KANSAS CITY 64133
(39.002859, -94.49619)"
KC19090596,11/27/2019,12:06,11/27/2019,12:06,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,334,4600  AGNES AVE,KANSAS CITY,64130,PJ3738,EPD,Y,VIC,B,M,48,false,"4600  AGNES AVE
KANSAS CITY 64130
(39.042509, -94.55011)"
KC19090666,11/27/2019,15:30,11/27/2019,15:24,,,Assault (Aggravated),13A,Aggravated Assault,131,1100  W 40 ST,KANSAS CITY,64111,,CPD,N,VIC,B,M,33,false,"1100  W 40 ST
KANSAS CITY 64111
(39.055279, -94.599101)"
KC19090703,11/27/2019,18:13,11/27/2019,18:13,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,213,6700  MANCHESTER AVE,KANSAS CITY,64133,PJ5274,MPD,Y,VIC,B,F,37,true,"6700  MANCHESTER AVE
KANSAS CITY 64133
(39.002859, -94.49619)"
KC19090666,11/27/2019,15:30,11/27/2019,15:24,,,Assault (Aggravated),13A,Aggravated Assault,131,1100  W 40 ST,KANSAS CITY,64111,,CPD,N,VIC,W,M,51,false,"1100  W 40 ST
KANSAS CITY 64111
(39.055279, -94.599101)"
KC19090703,11/27/2019,18:13,11/27/2019,18:13,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,213,6700  MANCHESTER AVE,KANSAS CITY,64133,PJ5274,MPD,Y,VIC,B,F,,true,"6700  MANCHESTER AVE
KANSAS CITY 64133
(39.002859, -94.49619)"
KC19090613,11/27/2019,13:01,11/27/2019,13:01,11/27/2019,13:02,Assault (Aggravated),13A,Aggravated Assault,132,E 39TH ST and MAIN ST,KANSAS CITY,,PJ3056,CPD,N,VIC,W,M,62,false,"E 39TH ST and MAIN ST
KANSAS CITY
(39.056586, -94.586109)"
KC19090467,11/26/2019,18:53,11/26/2019,18:26,,,Assault (Aggravated),13A,Aggravated Assault,545,10900  ELM AVE,KANSAS CITY,64134,PJ7026,SPD,N,VIC,W,F,,false,"10900  ELM AVE
KANSAS CITY 64134
(38.924704, -94.477857)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,W,M,23,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,W,F,24,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,U,F,29,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090239,11/25/2019,23:12,11/25/2019,23:13,,,Murder,13A,Aggravated Assault,213,5000  MANCHESTER AVE,KANSAS CITY,64129,,MPD,N,VIC,W,F,42,true,"5000  MANCHESTER AVE
KANSAS CITY 64129
(39.033552, -94.494921)"
KC19090189,11/25/2019,18:23,11/25/2019,18:23,,,Assault (Aggravated),13A,Aggravated Assault,342,E 28TH ST and OAKLEY AVE,KANSAS CITY,64128,PJ2400,EPD,N,VIC,W,M,28,false,"E 28TH ST and OAKLEY AVE
KANSAS CITY 64128
(39.073089, -94.518105)"
KC19089980,11/25/2019,5:02,11/25/2019,5:02,11/25/2019,6:36,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,222,5200  OLIVE ST,KANSAS CITY,64130,,MPD,Y,VIC,W,F,36,false,"5200  OLIVE ST
KANSAS CITY 64130
(39.031925, -94.557162)"
KC19090124,11/25/2019,13:31,11/25/2019,13:04,,,Assault (Aggravated),13A,Aggravated Assault,322,E 13TH ST and KENSINGTON AVE,KANSAS CITY,64120,PJ0029,EPD,N,VIC,B,F,30,false,"E 13TH ST and KENSINGTON AVE
KANSAS CITY 64120
(39.097076, -94.530782)"
KC19090221,11/25/2019,20:52,11/25/2019,21:09,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,632,5000  PARVIN RD,KANSAS CITY,,,SCP,Y,VIC,W,M,43,false,"5000  PARVIN RD
KANSAS CITY
(39.167023, -94.518735)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,W,M,60,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,B,M,40,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090124,11/25/2019,13:31,11/25/2019,13:04,,,Assault (Aggravated),13A,Aggravated Assault,322,E 13TH ST and KENSINGTON AVE,KANSAS CITY,64120,PJ0029,EPD,N,VIC,B,F,28,false,"E 13TH ST and KENSINGTON AVE
KANSAS CITY 64120
(39.097076, -94.530782)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,W,F,51,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,W,M,28,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090124,11/25/2019,13:31,11/25/2019,13:04,,,Assault (Aggravated),13A,Aggravated Assault,322,E 13TH ST and KENSINGTON AVE,KANSAS CITY,64120,PJ0029,EPD,N,VIC,,F,28,false,"E 13TH ST and KENSINGTON AVE
KANSAS CITY 64120
(39.097076, -94.530782)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,W,M,51,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,B,M,57,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,W,F,39,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,W,M,27,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,W,M,35,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090217,11/25/2019,20:39,11/25/2019,20:39,,,Assault (Aggravated),13A,Aggravated Assault,411,4300  N MULBERRY DR,KANSAS CITY,,,NPD,N,VIC,W,F,55,true,"4300  N MULBERRY DR
KANSAS CITY
(39.17211, -94.597948)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,W,M,41,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,W,M,31,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19090234,11/25/2019,21:44,11/25/2019,21:43,,,Assault (Aggravated) on Department Member/Outside Law Enforcement Officer,13A,Aggravated Assault,141,E LINWOOD BLVD and S TROOST AVE,KANSAS CITY,64109,,CPD,N,VIC,W,M,42,true,"E LINWOOD BLVD and S TROOST AVE
KANSAS CITY 64109
(39.068675, -94.571429)"
KC19089902,11/24/2019,17:32,11/24/2019,17:25,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,411,4800  N OAK TRFY,KANSAS CITY,,PC0863,NPD,Y,VIC,W,F,32,false,"4800  N OAK TRFY
KANSAS CITY
(39.18146, -94.576735)"
KC19089789,11/24/2019,5:50,11/24/2019,5:50,11/24/2019,7:00,Assault (Non-Aggravated),13A,Aggravated Assault,323,1700  CLEVELAND AVE,KANSAS CITY,64127,,EPD,Y,VIC,B,F,33,false,"1700  CLEVELAND AVE
KANSAS CITY 64127
(39.092181, -94.537919)"
KC19089884,11/24/2019,14:48,11/24/2019,7:30,11/24/2019,17:31,Assault (Aggravated),13A,Aggravated Assault,334,4400  SPRUCE AVE,KANSAS CITY,64130,PJ3624,EPD,N,VIC,B,M,53,true,"4400  SPRUCE AVE
KANSAS CITY 64130
(39.045723, -94.534521)"
KC19089926,11/24/2019,19:27,11/24/2019,19:27,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,345,10500  E 42ND ST,KANSAS CITY,64133,,EPD,Y,VIC,B,F,30,false,"10500  E 42ND ST
KANSAS CITY 64133
(39.046537, -94.456239)"
KC19089837,11/24/2019,12:35,11/24/2019,12:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,545,11300  GREENWOOD RD,KANSAS CITY,64134,PJ7136,SPD,Y,VIC,B,M,18,false,"11300  GREENWOOD RD
KANSAS CITY 64134
(38.918211, -94.493209)"
KC19089783,11/24/2019,3:03,11/24/2019,3:00,,,Assault (Aggravated),13A,Aggravated Assault,133,500  WESTPORT RD,KANSAS CITY,64111,,CPD,N,VIC,B,M,20,false,"500  WESTPORT RD
KANSAS CITY 64111
(39.052791, -94.591596)"
KC19089824,11/24/2019,11:22,11/24/2019,11:25,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,213,6300  MANCHESTER AVE,KANSAS CITY,64133,PJ5063,MPD,Y,VIC,B,F,22,false,"6300  MANCHESTER AVE
KANSAS CITY 64133
(39.0092, -94.495925)"
KC19089783,11/24/2019,3:03,11/24/2019,3:00,,,Assault (Aggravated),13A,Aggravated Assault,133,500  WESTPORT RD,KANSAS CITY,64111,,CPD,N,VIC,W,M,22,false,"500  WESTPORT RD
KANSAS CITY 64111
(39.052791, -94.591596)"
KC19089824,11/24/2019,11:22,11/24/2019,11:25,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,213,6300  MANCHESTER AVE,KANSAS CITY,64133,PJ5063,MPD,Y,VIC,B,M,,false,"6300  MANCHESTER AVE
KANSAS CITY 64133
(39.0092, -94.495925)"
KC19089558,11/23/2019,3:09,11/23/2019,2:45,11/23/2019,3:30,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,331,3200  E LINWOOD BLVD,KANSAS CITY,64128,,EPD,Y,VIC,B,F,18,false,"3200  E LINWOOD BLVD
KANSAS CITY 64128
(39.067802, -94.545844)"
KC19089566,11/23/2019,4:52,11/23/2019,4:52,11/23/2019,6:00,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,311,100  N LAWNDALE AVE,KANSAS CITY,64124,,EPD,Y,VIC,W,M,32,false,"100  N LAWNDALE AVE
KANSAS CITY 64124
(39.11233, -94.515195)"
KC19089584,11/23/2019,8:56,11/23/2019,8:56,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,334,1000  PROSPECT,KANSAS CITY,64128,,EPD,Y,VIC,B,F,40,true,
KC19089664,11/23/2019,14:58,11/23/2019,16:04,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,242,7200  PASEO,KANSAS CITY,64132,PJ5488,MPD,Y,VIC,B,F,56,false,"7200  PASEO
KANSAS CITY 64132
(38.996455, -94.566236)"
KC19089629,11/23/2019,12:10,11/23/2019,11:00,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,213,7500  E 49TH ST,KANSAS CITY,64127,PJ4072,MPD,Y,VIC,B,F,,false,"7500  E 49TH ST
KANSAS CITY 64127
(39.034577, -94.497804)"
KC19089509,11/22/2019,20:49,11/22/2019,19:31,,,Assault (Aggravated),13A,Aggravated Assault,241,2300  E MEYER BLVD,KANSAS CITY,64131,PJ4990,MPD,N,VIC,W,F,33,false,
KC19089468,11/22/2019,17:36,11/22/2019,17:30,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,331,2900  E 28TH ST,KANSAS CITY,64127,PJ2289,EPD,Y,VIC,W,M,53,false,"2900  E 28TH ST
KANSAS CITY 64127
(39.074714, -94.547993)"
KC19089468,11/22/2019,17:36,11/22/2019,17:30,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,331,2900  E 28TH ST,KANSAS CITY,64127,PJ2289,EPD,Y,VIC,B,F,89,false,"2900  E 28TH ST
KANSAS CITY 64127
(39.074714, -94.547993)"
KC19089481,11/22/2019,18:16,11/22/2019,18:16,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,531,9900  HOLMES RD,KANSAS CITY,64155,,SPD,Y,VIC,W,F,34,false,"9900  HOLMES RD
KANSAS CITY 64155
(38.948277, -94.582353)"
KC19089337,11/22/2019,8:48,11/21/2019,16:30,,,Assault (Aggravated),13A,Aggravated Assault,211,3800  BLUE PKWY,KANSAS CITY,64130,,MPD,N,VIC,B,F,30,true,
KC19089337,11/22/2019,8:48,11/21/2019,16:30,,,Assault (Aggravated),13A,Aggravated Assault,211,3800  BLUE PKWY,KANSAS CITY,64130,,MPD,N,VIC,B,M,31,true,
KC19089544,11/22/2019,23:45,11/22/2019,23:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,241,2300  E MEYER BLVD,KANSAS CITY,64131,PJ4990,MPD,Y,VIC,B,M,34,false,
KC19089507,11/22/2019,19:47,11/22/2019,19:30,,,Assault (Aggravated),13A,Aggravated Assault,411,N OAK TRFY and NE VIVION RD,KANSAS CITY,64118,PC0863,NPD,N,VIC,B,M,,true,"N OAK TRFY and NE VIVION RD
KANSAS CITY 64118
(39.1812, -94.576642)"
KC19089431,11/22/2019,15:17,11/22/2019,15:17,,,City/Municipal Warrant Arrest,13A,Aggravated Assault,233,8200  HOLMES RD,KANSAS CITY,64131,,MPD,N,VIC,,,,false,"8200  HOLMES RD
KANSAS CITY 64131
(38.978965, -94.580947)"
KC19089189,11/21/2019,14:56,11/21/2019,14:20,,,Assault (Aggravated),13A,Aggravated Assault,544,9000  EVANSTON CT,KANSAS CITY,64138,PJ6360,SPD,N,VIC,B,M,23,true,"9000  EVANSTON CT
KANSAS CITY 64138
(38.959416, -94.468138)"
KC19089183,11/21/2019,14:19,11/21/2019,14:18,,,Assault (Aggravated),13A,Aggravated Assault,241,1800  E 63 ST,KANSAS CITY,64130,,MPD,N,VIC,B,M,,false,"1800  E 63 ST
KANSAS CITY 64130
(39.012787, -94.563059)"
KC19089189,11/21/2019,14:56,11/21/2019,14:20,,,Assault (Aggravated),13A,Aggravated Assault,544,9000  EVANSTON CT,KANSAS CITY,64138,PJ6360,SPD,N,VIC,B,M,23,true,"9000  EVANSTON CT
KANSAS CITY 64138
(38.959416, -94.468138)"
KC19089127,11/21/2019,10:35,11/21/2019,10:35,,,Abuse of a Child,13A,Aggravated Assault,115,2400  GILLHAM RD,KANSAS CITY,64124,PJ1962,CPD,Y,VIC,W,F,,false,
KC19089189,11/21/2019,14:56,11/21/2019,14:20,,,Assault (Aggravated),13A,Aggravated Assault,544,9000  EVANSTON CT,KANSAS CITY,64138,PJ6360,SPD,N,VIC,,M,24,true,"9000  EVANSTON CT
KANSAS CITY 64138
(38.959416, -94.468138)"
KC19089127,11/21/2019,10:35,11/21/2019,10:35,,,Abuse of a Child,13A,Aggravated Assault,115,2400  GILLHAM RD,KANSAS CITY,64124,PJ1962,CPD,Y,VIC,W,M,,false,
KC19089189,11/21/2019,14:56,11/21/2019,14:20,,,Assault (Aggravated),13A,Aggravated Assault,544,9000  EVANSTON CT,KANSAS CITY,64138,PJ6360,SPD,N,VIC,B,M,23,true,"9000  EVANSTON CT
KANSAS CITY 64138
(38.959416, -94.468138)"
KC19089164,11/21/2019,13:24,11/20/2019,21:00,,,Abuse of a Child,13A,Aggravated Assault,634,4900  NE DEAN LN,KANSAS CITY,64119,,SCP,Y,VIC,U,M,,false,"4900  NE DEAN LN
KANSAS CITY 64119
(39.183524, -94.548174)"
KC19089229,11/21/2019,17:00,11/21/2019,17:00,,,Assault (Aggravated),13A,Aggravated Assault,213,5100  RINKER RD,KANSAS CITY,64129,PJ4334,MPD,N,VIC,W,M,26,true,
KC19089288,11/21/2019,22:12,11/21/2019,22:15,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,543,11300  SYCAMORE TER,KANSAS CITY,64134,PJ7122,SPD,Y,VIC,B,M,,false,"11300  SYCAMORE TER
KANSAS CITY 64134
(38.922378, -94.498365)"
KC19088945,11/20/2019,17:55,11/20/2019,17:55,,,Assault (Aggravated),13A,Aggravated Assault,312,700  LEWIS AVE,KANSAS CITY,64125,PJ0925,EPD,N,VIC,U,F,35,true,"700  LEWIS AVE
KANSAS CITY 64125
(39.10215, -94.479617)"
KC19088945,11/20/2019,17:55,11/20/2019,17:55,,,Assault (Aggravated),13A,Aggravated Assault,312,700  LEWIS AVE,KANSAS CITY,64125,PJ0925,EPD,N,VIC,W,F,50,true,"700  LEWIS AVE
KANSAS CITY 64125
(39.10215, -94.479617)"
KC19088975,11/20/2019,20:08,11/20/2019,20:08,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,,PJ1518,EPD,N,VIC,B,F,29,false,"6000  E 16TH TER
KANSAS CITY
(39.091203, -94.512361)"
KC19088945,11/20/2019,17:55,11/20/2019,17:55,,,Assault (Aggravated),13A,Aggravated Assault,312,700  LEWIS AVE,KANSAS CITY,64125,PJ0925,EPD,N,VIC,W,F,,true,"700  LEWIS AVE
KANSAS CITY 64125
(39.10215, -94.479617)"
KC19088936,11/20/2019,17:49,11/20/2019,17:53,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,64126,PJ1518,EPD,N,VIC,W,F,,true,"6000  E 16TH TER
KANSAS CITY 64126
(39.091203, -94.512361)"
KC19088728,11/20/2019,5:35,11/20/2019,5:35,,,Assault (Aggravated),13A,Aggravated Assault,221,4900  TROOSTWOOD RD,KANSAS CITY,64110,PJ4022,MPD,N,VIC,W,M,25,true,
KC19088945,11/20/2019,17:55,11/20/2019,17:55,,,Assault (Aggravated),13A,Aggravated Assault,312,700  LEWIS AVE,KANSAS CITY,64125,PJ0925,EPD,N,VIC,W,F,,true,"700  LEWIS AVE
KANSAS CITY 64125
(39.10215, -94.479617)"
KC19088975,11/20/2019,20:08,11/20/2019,20:08,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,,PJ1518,EPD,N,VIC,W,M,52,false,"6000  E 16TH TER
KANSAS CITY
(39.091203, -94.512361)"
